id	layout	base_bytes	control_bytes	candidate_bytes	base_sha256	control_sha256	candidate_sha256	base_control_full_byte	base_candidate_full_byte	control_candidate_full_byte	base_project_exact	control_project_exact	candidate_project_exact
clic-validation-009	low-latency	5114026	5114026	5218404	1efa2a7beace650c60933e80fb529426037dd5abd6c8f1c58e2f281ae224bd09	1efa2a7beace650c60933e80fb529426037dd5abd6c8f1c58e2f281ae224bd09	11c09710bbd990d3365d61863ed6b5b98a60b6a922f3586dd20ab5e6fe831f69	1	0	0	1	1	1
clic-validation-010	default	4596850	4596850	4596850	1c05b056142f0f42b5843e8eab9e36b74c3a238f526a1c4ad2b350f56ab0d379	1c05b056142f0f42b5843e8eab9e36b74c3a238f526a1c4ad2b350f56ab0d379	1c05b056142f0f42b5843e8eab9e36b74c3a238f526a1c4ad2b350f56ab0d379	1	1	1	1	1	1
clic-validation-010	compact	3997470	3997470	4254170	c9dc13f0291bd11d641b455f7bf291712057154060990b11c5a863f8227dc98f	c9dc13f0291bd11d641b455f7bf291712057154060990b11c5a863f8227dc98f	015c698bb55965afc0f02ddc3647e3392e4ae3c5eef8b853630ccce5065696a7	1	0	0	1	1	1
clic-validation-010	low-latency	4032212	4032212	4300630	5c84b56441ae479b4e60dc92fc48c66d589b2b0fadf3d6d72f17a6eb1fef2278	5c84b56441ae479b4e60dc92fc48c66d589b2b0fadf3d6d72f17a6eb1fef2278	d332f8325bcf77520925234ec1a5fd1030cad8675aca002d647b7ce6e3ca92cf	1	0	0	1	1	1
clic-validation-011	default	2219464	2219464	2219464	1e56c49e1191b8955f07dd5408b2cd2d36d4fb00fb9685c27467410c22893335	1e56c49e1191b8955f07dd5408b2cd2d36d4fb00fb9685c27467410c22893335	1e56c49e1191b8955f07dd5408b2cd2d36d4fb00fb9685c27467410c22893335	1	1	1	1	1	1
clic-validation-011	compact	1961344	1961344	2006418	5f2b48818cd484250967be7ab1b97740b53d928f4f8bd913ebe92534f25e5745	5f2b48818cd484250967be7ab1b97740b53d928f4f8bd913ebe92534f25e5745	640c47b3108b637419c5ea7c26d617d76fb15a800fd0f98274d937532e818b52	1	0	0	1	1	1
clic-validation-011	low-latency	2023660	2023660	2033324	1e9447f026d14b4f9d6b24047037e98aeb9815ff85e41e42cdf1ba8099ebf307	1e9447f026d14b4f9d6b24047037e98aeb9815ff85e41e42cdf1ba8099ebf307	1d0c47769075e031bd3223b6436a6d37ebf5f128ff86cb23e17ff7754d915e9d	1	0	0	1	1	1
clic-validation-012	default	5327640	5327640	5327640	e4bbc72d958f2869d91e600b9c1a2668ae12b947f097c8052e1cdeb0dce55293	e4bbc72d958f2869d91e600b9c1a2668ae12b947f097c8052e1cdeb0dce55293	e4bbc72d958f2869d91e600b9c1a2668ae12b947f097c8052e1cdeb0dce55293	1	1	1	1	1	1
clic-validation-012	compact	4891824	4891824	4898494	6374142beb526c9ab53359ee18584d832d91b6009c57d6fd741c56a3a93dfe99	6374142beb526c9ab53359ee18584d832d91b6009c57d6fd741c56a3a93dfe99	13277946b6b94ab921c0c11f0b1004f113d00985c91184fbfa87e694df367fed	1	0	0	1	1	1
clic-validation-012	low-latency	5008486	5008486	4988824	e1fdd28e3d907c7080858d4e9e304896728e43e107f90b6518475a2925d88e74	e1fdd28e3d907c7080858d4e9e304896728e43e107f90b6518475a2925d88e74	263ee27030014c001c4e8a487a97c51d1a2d0d6d5cf0ccb0eaf983fee02820a2	1	0	0	1	1	1
clic-validation-013	default	5522704	5522704	5522704	3f9fe579235ba830e59730d001958e0d9649d39159f2061ee93c983e24704835	3f9fe579235ba830e59730d001958e0d9649d39159f2061ee93c983e24704835	3f9fe579235ba830e59730d001958e0d9649d39159f2061ee93c983e24704835	1	1	1	1	1	1
clic-validation-013	compact	5058144	5058144	5066510	906e488dbb2917fd7eb37683db13b476631d07fdc1b4ee3d6512c462d20ce7d6	906e488dbb2917fd7eb37683db13b476631d07fdc1b4ee3d6512c462d20ce7d6	47c9946a2ed4ba97ac976e98d9f6b0b9eb371b7e6be42e6a3f767569936eece8	1	0	0	1	1	1
clic-validation-013	low-latency	5153972	5153972	5076218	b7269c342b5ba02d18329ddf4cb6b32c7973f80dc16e5b3d355fb9585f9c970d	b7269c342b5ba02d18329ddf4cb6b32c7973f80dc16e5b3d355fb9585f9c970d	11408e14c4b17ea5f8099a65a6a3bad752e9866b041ef160a186e6070a85d9b3	1	0	0	1	1	1
clic-validation-014	default	5417568	5417568	5417568	c9c311b0bf988418c86c7e4c8c4d4f021500518e4b1d044dae4dd82fba9299da	c9c311b0bf988418c86c7e4c8c4d4f021500518e4b1d044dae4dd82fba9299da	c9c311b0bf988418c86c7e4c8c4d4f021500518e4b1d044dae4dd82fba9299da	1	1	1	1	1	1
clic-validation-014	compact	5293592	5293592	5418882	09247863add854c8f90424a8bf7d929be8cc3dae653218894145f534dbb71eba	09247863add854c8f90424a8bf7d929be8cc3dae653218894145f534dbb71eba	60fbddd24d9aea0cb76efafa1d27ffbac63d739efeb4dad614ad6860249a917a	1	0	0	1	1	1
clic-validation-014	low-latency	5386808	5386808	5501476	02539e8fe6fad539367e4095c7915b8de2ddc7f5ae3568dd60006266221c6336	02539e8fe6fad539367e4095c7915b8de2ddc7f5ae3568dd60006266221c6336	f2de6c3b62ff7270c7026bedd335e4a8000e0397060e80ba2053bd7a1476af62	1	0	0	1	1	1
clic-validation-015	default	5769074	5769074	5769074	952c19851c58eb31c904d80dbf8471e3c1852fd85a8193673cef39bbc0b774c4	952c19851c58eb31c904d80dbf8471e3c1852fd85a8193673cef39bbc0b774c4	952c19851c58eb31c904d80dbf8471e3c1852fd85a8193673cef39bbc0b774c4	1	1	1	1	1	1
clic-validation-015	compact	5656200	5656200	5706364	2bf7e29200e43f63d2313332321eee06a4cbec812f6f7fe0fccc75d12e76bec0	2bf7e29200e43f63d2313332321eee06a4cbec812f6f7fe0fccc75d12e76bec0	e49af1e9e01c8f15e7e9a00d681fb04fea98294fd55586f0168a9e3362744242	1	0	0	1	1	1
clic-validation-015	low-latency	5684412	5684412	5737356	c6e6b56cc341b26466a4a99112dba8b44256a62d633f70297a833d8a965f2615	c6e6b56cc341b26466a4a99112dba8b44256a62d633f70297a833d8a965f2615	8a2670bfcfdbbb713f06700bf88ee03e715c4ffacf92d946db6a3cc878ad7a96	1	0	0	1	1	1
clic-validation-016	default	5331074	5331074	5331074	e1629d116a2e32a25c9e40b493680c72cac20b791ce0b8fa22d7ee0db3dfa645	e1629d116a2e32a25c9e40b493680c72cac20b791ce0b8fa22d7ee0db3dfa645	e1629d116a2e32a25c9e40b493680c72cac20b791ce0b8fa22d7ee0db3dfa645	1	1	1	1	1	1
clic-validation-016	compact	4555750	4555750	4601414	58f063c0624fced1035134cbbd7080089cf4ebc1751ebf3c75812069bb3e0543	58f063c0624fced1035134cbbd7080089cf4ebc1751ebf3c75812069bb3e0543	565760298a51b94871c41ae10ddee02e6f8ce34d6de5d80767dc88fe7c95b12d	1	0	0	1	1	1
clic-validation-016	low-latency	4701704	4701704	4759326	59d8731b778639bb58c6487b5a7ce3bee48e3ed40427e35536f44ea86212d27b	59d8731b778639bb58c6487b5a7ce3bee48e3ed40427e35536f44ea86212d27b	196600a3e14c18e061ae6dd7af5cea3ad01113a32e505b18f1a4efe7e36e1f25	1	0	0	1	1	1
clic-validation-017	default	6910582	6910582	6910582	af59fbfdac61e217c815935b3e4db6d0c49c79bb2590abae2b89f444c099a311	af59fbfdac61e217c815935b3e4db6d0c49c79bb2590abae2b89f444c099a311	af59fbfdac61e217c815935b3e4db6d0c49c79bb2590abae2b89f444c099a311	1	1	1	1	1	1
clic-validation-017	compact	6691500	6691500	6873894	c292ccc118db2a047889d7291ebe886a96df2f9e046caed50ec213ba81521249	c292ccc118db2a047889d7291ebe886a96df2f9e046caed50ec213ba81521249	12d53a0a68651592c476b558f2cf4731bce5337e827414ffd9cd29dc59325a91	1	0	0	1	1	1
clic-validation-017	low-latency	6719656	6719656	6867728	e179d24b01bbe4e8be5b051880547863c28ab4b30f9c8ab97b2519ece50adece	e179d24b01bbe4e8be5b051880547863c28ab4b30f9c8ab97b2519ece50adece	dbc1325648165a2134db56fc77484ae8be8c94262af7b3a99de96ac72ab86012	1	0	0	1	1	1
clic-validation-018	default	5479718	5479718	5479718	8c68dcbbb7b6546083c2d7dbced76e386fb5efd51b168c36336c304f36a351be	8c68dcbbb7b6546083c2d7dbced76e386fb5efd51b168c36336c304f36a351be	8c68dcbbb7b6546083c2d7dbced76e386fb5efd51b168c36336c304f36a351be	1	1	1	1	1	1
clic-validation-018	compact	5115144	5115144	5083908	0cbe2ca85c119e547b298d7a4a5a5a66e9b0e9e54121c827e6259a782fd6baad	0cbe2ca85c119e547b298d7a4a5a5a66e9b0e9e54121c827e6259a782fd6baad	6bd8ce0f7a9daefe72e8a875b9002d720501f341a4dbd0ad556b499d67b83ec7	1	0	0	1	1	1
clic-validation-018	low-latency	5118420	5118420	5090770	02cf183ec281c5e4d16e8a594d64dd6b55987bfb7425495a6eb333f12cd4ff18	02cf183ec281c5e4d16e8a594d64dd6b55987bfb7425495a6eb333f12cd4ff18	0ec50cad6220d2d0027dd85a7ca2f9f732b1f953a6dc208408fcf2b21a0fc8e2	1	0	0	1	1	1
clic-validation-019	default	4600256	4600256	4600256	8f258a1ef56f6e51ee39199102d21f2da4905ec7d549f6ea2f3760cb4f3235ed	8f258a1ef56f6e51ee39199102d21f2da4905ec7d549f6ea2f3760cb4f3235ed	8f258a1ef56f6e51ee39199102d21f2da4905ec7d549f6ea2f3760cb4f3235ed	1	1	1	1	1	1
clic-validation-019	compact	5039696	5039696	5079850	25da1388cac1646e9fdcc7c812ed2a11050227bb2e06f3990695f7b5e27ee82e	25da1388cac1646e9fdcc7c812ed2a11050227bb2e06f3990695f7b5e27ee82e	50968e4d036557c0330d2162ed6a4640b89970f3e16ce09889f65bff0bb7bb5e	1	0	0	1	1	1
clic-validation-019	low-latency	5108948	5108948	5028620	2f7d8431ea7fbacf05909e9a0953db42f1d7281df28473d65c3c435ab57621f6	2f7d8431ea7fbacf05909e9a0953db42f1d7281df28473d65c3c435ab57621f6	b971d10bbe0cb3434ffb4fedf1303e888df08a58974db537196064584a05fdc5	1	0	0	1	1	1
clic-validation-020	default	6941342	6941342	6941342	61eb2db42003d707f990a6c6b743a150320ba3a2c8ebec2167153dab1cdacfd3	61eb2db42003d707f990a6c6b743a150320ba3a2c8ebec2167153dab1cdacfd3	61eb2db42003d707f990a6c6b743a150320ba3a2c8ebec2167153dab1cdacfd3	1	1	1	1	1	1
clic-validation-020	compact	6358216	6358216	6373942	d69d02887bb98cccc7d432d850e580f504ca29b96d2bcff1a016c6dd710516e3	d69d02887bb98cccc7d432d850e580f504ca29b96d2bcff1a016c6dd710516e3	d416a30d934c5c3cafdb915a9c6679f3b95fa9f3d218184e4863f66951cf0064	1	0	0	1	1	1
clic-validation-020	low-latency	6430820	6430820	6505300	ef2f1dc85ca94255109c18392b95276cf5913be7c241d8bd75634a7331e2c86a	ef2f1dc85ca94255109c18392b95276cf5913be7c241d8bd75634a7331e2c86a	af4e8b01dd49c73cb10b1bb3dca05f89794bed6cec2f2d65e5096e3bb55fb426	1	0	0	1	1	1
clic-validation-021	default	4572734	4572734	4572734	45c3e99e028f0cdb816ae9ecb022ccf614cad222ce01dc99f448a37b35922ade	45c3e99e028f0cdb816ae9ecb022ccf614cad222ce01dc99f448a37b35922ade	45c3e99e028f0cdb816ae9ecb022ccf614cad222ce01dc99f448a37b35922ade	1	1	1	1	1	1
clic-validation-021	compact	4565070	4565070	4720368	91cd202f840c3273274b71c651969e00deb7bd20720355904c1cc3c9ec8d85e9	91cd202f840c3273274b71c651969e00deb7bd20720355904c1cc3c9ec8d85e9	05dd0f7740443f285e65cd013a4f14ccdb87ddd63b37a5c00b87e41b9ff869ed	1	0	0	1	1	1
clic-validation-021	low-latency	4693378	4693378	4797148	71de9ebf05e1c6fe6e2c2bfc31b7a64164262a807201f36c57fc13ae89758f64	71de9ebf05e1c6fe6e2c2bfc31b7a64164262a807201f36c57fc13ae89758f64	65a98a2b7ff508c027752152ce45ec987ef35cb4c41cca73551c127d7e7a78b8	1	0	0	1	1	1
clic-validation-022	default	5589618	5589618	5589618	5e51e07028652203b4244e9bd5aeef3baf70d72d3a83926729351643c22b01d2	5e51e07028652203b4244e9bd5aeef3baf70d72d3a83926729351643c22b01d2	5e51e07028652203b4244e9bd5aeef3baf70d72d3a83926729351643c22b01d2	1	1	1	1	1	1
clic-validation-022	compact	5628196	5628196	5663352	f2f8fae7534ab1830765ca7472f4d24faa2743b2f5a7af41416fa4b61ecbd6e2	f2f8fae7534ab1830765ca7472f4d24faa2743b2f5a7af41416fa4b61ecbd6e2	8373109ce886ded0648d7ed0395ac946383fca9ba004349a1cd42bd49ccd2f48	1	0	0	1	1	1
clic-validation-022	low-latency	5628318	5628318	5783948	08d8fbf809e8b22cc3105b62013375b0cd9698b2edead085e0a68287aa66a8f7	08d8fbf809e8b22cc3105b62013375b0cd9698b2edead085e0a68287aa66a8f7	e590433c125944b255e3561be69758081b3568a20f41c0a9dc50043a05d60b2f	1	0	0	1	1	1
clic-validation-023	default	5744942	5744942	5744942	a221bf3785716e32ca6fd89bb5018fc04579d3f3ebfa247c77a5d68715140e69	a221bf3785716e32ca6fd89bb5018fc04579d3f3ebfa247c77a5d68715140e69	a221bf3785716e32ca6fd89bb5018fc04579d3f3ebfa247c77a5d68715140e69	1	1	1	1	1	1
clic-validation-023	compact	5856188	5856188	5765296	2e86b00ca74f6f69493ce7095cde62ae84e258b75396565cf3e0491286c9e657	2e86b00ca74f6f69493ce7095cde62ae84e258b75396565cf3e0491286c9e657	d67b0b2014cacb3a8e7f2fb4ce19425d6b6c16e674f8a2e69836f19ddecbcf61	1	0	0	1	1	1
clic-validation-023	low-latency	5979252	5979252	5768684	223fade43d32695635806387150f73a370475795441f395d2654a5db8e847455	223fade43d32695635806387150f73a370475795441f395d2654a5db8e847455	c6044268dd21411080c0f7ef3244fa166bb663c59060aad5434077f89acb35c8	1	0	0	1	1	1
clic-validation-024	default	7019090	7019090	7019090	49221d6724025f176f2c3d97f8b68d3d79a0d70729ecbc016aa79f4433a49891	49221d6724025f176f2c3d97f8b68d3d79a0d70729ecbc016aa79f4433a49891	49221d6724025f176f2c3d97f8b68d3d79a0d70729ecbc016aa79f4433a49891	1	1	1	1	1	1
clic-validation-024	compact	7349344	7349344	7373846	6f0d8854681735eb11a26bc4b0ac4297d98360cb7172bd9f0e2fb38a6dd2816b	6f0d8854681735eb11a26bc4b0ac4297d98360cb7172bd9f0e2fb38a6dd2816b	c0be44ece6e03b5fe6536f575dd38d43034ef5a4b48933ca2d603f993be767de	1	0	0	1	1	1
clic-validation-024	low-latency	7363364	7363364	7504916	d8da81edd3132ccae2e5322d87760c0cdd3704374a9b397c72b1ea7ba2f4e469	d8da81edd3132ccae2e5322d87760c0cdd3704374a9b397c72b1ea7ba2f4e469	f13970270735d0077aa2f3bf214e98cd3bebc417e53f0b2cd09a2c739a27de1c	1	0	0	1	1	1
clic-validation-025	default	8105312	8105312	8105312	390137108afde51bf71245c9389d5a9114ca8f96cdb18e180956e447f812aace	390137108afde51bf71245c9389d5a9114ca8f96cdb18e180956e447f812aace	390137108afde51bf71245c9389d5a9114ca8f96cdb18e180956e447f812aace	1	1	1	1	1	1
clic-validation-025	compact	7869586	7869586	8001788	ee9f8282142bc78b57ce2b133ac4257a82b76723e74340f3b2cb9a94cc3c45b7	ee9f8282142bc78b57ce2b133ac4257a82b76723e74340f3b2cb9a94cc3c45b7	e66049124bcc9824717f755bb329d9e4f742a8a16ac0671e768283074b3c4926	1	0	0	1	1	1
clic-validation-025	low-latency	8063140	8063140	8159202	8739808ac30d6a1b5bdfdad5811dbf88cf9d5d3a63cf0bb0f33733fe0653fbf7	8739808ac30d6a1b5bdfdad5811dbf88cf9d5d3a63cf0bb0f33733fe0653fbf7	89f56f41e7a485e9472e00917014fd7c9dbed6b5581f2420c5efd0f01fb1b9dd	1	0	0	1	1	1
clic-validation-026	default	8891084	8891084	8891084	474a76521167300d9b6df55456164a352df0f551594ec5b67426a8f9080f1036	474a76521167300d9b6df55456164a352df0f551594ec5b67426a8f9080f1036	474a76521167300d9b6df55456164a352df0f551594ec5b67426a8f9080f1036	1	1	1	1	1	1
clic-validation-026	compact	8259084	8259084	8188514	656f4ad2aaefd2362c1331bf01e6902fca90e6bc10dc777fe23dfcb777499b69	656f4ad2aaefd2362c1331bf01e6902fca90e6bc10dc777fe23dfcb777499b69	4b4f4491d665ec3bae301c71bdac0c158eb93502938dafc025cb56842f44523a	1	0	0	1	1	1
clic-validation-026	low-latency	8349358	8349358	8351616	1f98c84458d1c052b2a337cd9386bf68cb29ffb26cc5d3d9ac13059f1fa48cbe	1f98c84458d1c052b2a337cd9386bf68cb29ffb26cc5d3d9ac13059f1fa48cbe	d54bde00e9e2212068da97a0dfd05ff4d83ceaf949eb6ea6f7de746340e67197	1	0	0	1	1	1
clic-validation-027	default	5964034	5964034	5964034	7cb3dead042e47735e6b9132380bc64220a81a535c6084bab37bae2b4fd8a0b5	7cb3dead042e47735e6b9132380bc64220a81a535c6084bab37bae2b4fd8a0b5	7cb3dead042e47735e6b9132380bc64220a81a535c6084bab37bae2b4fd8a0b5	1	1	1	1	1	1
clic-validation-027	compact	6933844	6933844	7026262	0e1e34f78d81a5dc9170c456cdd4fdbf25a5a1349ca4db3ac3d6f27b71664cb2	0e1e34f78d81a5dc9170c456cdd4fdbf25a5a1349ca4db3ac3d6f27b71664cb2	5a78362519b92f1fa06e4c9e1deddca9c5cfe6a4f4e4f69f1bd5414d5956b46f	1	0	0	1	1	1
clic-validation-027	low-latency	7076126	7076126	7109948	860f3367103a5d90dad34bc78e6f8a9d73a3092dad8658ce7da61ac86ccc9893	860f3367103a5d90dad34bc78e6f8a9d73a3092dad8658ce7da61ac86ccc9893	0a2e7fddc04c7127dc473affb35168294ffc92d1cfe5435624058c67cf061081	1	0	0	1	1	1
