measurement	decode	warmup	compact	clic-validation-000	67806000	12192768	8130642	464ce5db301ecb19
measurement	decode	warmup	compact	clic-validation-001	51608000	9437184	6257982	ac6ff401cad1e56a
measurement	decode	warmup	compact	clic-validation-002	49010000	9437184	5799410	53073efbc9fbc324
measurement	decode	warmup	compact	clic-validation-003	50353000	9437184	6050450	2d0e74cba29a55a5
measurement	decode	warmup	compact	clic-validation-004	49614000	9437184	5328258	4545a7582ba384f7
measurement	decode	warmup	compact	clic-validation-005	48463000	9437184	5539552	d810c411c455be8c
measurement	decode	warmup	compact	clic-validation-006	48208000	9437184	5188746	f1f4f6e7dfa0083f
measurement	decode	warmup	compact	clic-validation-007	64862000	12192768	7922454	228a2c6b57b23249
measurement	decode	warmup	compact	clic-validation-008	41612000	7902720	4327522	dec398a774c113a2
measurement	decode	warmup	compact	clic-validation-009	41955000	7902720	5063414	6bc0d1593454772e
measurement	decode	warmup	compact	clic-validation-010	34012000	6441528	3997470	c9e307df409044b5
measurement	decode	warmup	compact	clic-validation-011	17374000	3011904	1961344	209831bda5d4627c
measurement	decode	warmup	compact	clic-validation-012	43089000	7990272	4891824	3670defafa50ea4e
measurement	decode	warmup	compact	clic-validation-013	44339000	7990272	5058144	1cd21726ef8f533f
measurement	decode	warmup	compact	clic-validation-014	42998000	7990272	5293592	c2a93c8908bfb686
measurement	decode	warmup	compact	clic-validation-015	43352000	7990272	5656200	c250b581a7aef503
measurement	decode	warmup	compact	clic-validation-016	42874000	7990272	4555750	93bac67a01bb76e9
measurement	decode	warmup	compact	clic-validation-017	64400000	12192768	6691500	5976bb2cf09b055b
measurement	decode	warmup	compact	clic-validation-018	42482000	7990272	5115144	01f4dfd39c9dcea8
measurement	decode	warmup	compact	clic-validation-019	42605000	7990272	5039696	baa5e95011876f48
measurement	decode	warmup	compact	clic-validation-020	50971000	9445376	6358216	dc09bc9dbb42193d
measurement	decode	warmup	compact	clic-validation-021	41803000	7834368	4565070	f6f48492d10740e0
