id	layout	base_bytes	control_bytes	candidate_bytes	base_sha256	control_sha256	candidate_sha256	base_control_full_byte	base_candidate_full_byte	control_candidate_full_byte	base_project_exact	control_project_exact	candidate_project_exact
clic-validation-025	low-latency	8063140	8063140	7844442	8739808ac30d6a1b5bdfdad5811dbf88cf9d5d3a63cf0bb0f33733fe0653fbf7	8739808ac30d6a1b5bdfdad5811dbf88cf9d5d3a63cf0bb0f33733fe0653fbf7	61ded505b8f899661bd2cefd86cfb8e2e166efc6c45e5ecebe36f1e26381f29c	1	0	0	1	1	1
clic-validation-026	default	8891084	8891084	8891084	474a76521167300d9b6df55456164a352df0f551594ec5b67426a8f9080f1036	474a76521167300d9b6df55456164a352df0f551594ec5b67426a8f9080f1036	474a76521167300d9b6df55456164a352df0f551594ec5b67426a8f9080f1036	1	1	1	1	1	1
clic-validation-026	compact	8259084	8259084	7872312	656f4ad2aaefd2362c1331bf01e6902fca90e6bc10dc777fe23dfcb777499b69	656f4ad2aaefd2362c1331bf01e6902fca90e6bc10dc777fe23dfcb777499b69	aa852374dce614a67b4b3bf99090ba618d449bb864895b0a7d115485444ccbca	1	0	0	1	1	1
clic-validation-026	low-latency	8349358	8349358	8128184	1f98c84458d1c052b2a337cd9386bf68cb29ffb26cc5d3d9ac13059f1fa48cbe	1f98c84458d1c052b2a337cd9386bf68cb29ffb26cc5d3d9ac13059f1fa48cbe	a10b33c13d675222b169fb13a87b804d6d0c5ae483bdf67581101e501c352009	1	0	0	1	1	1
clic-validation-027	default	5964034	5964034	5964034	7cb3dead042e47735e6b9132380bc64220a81a535c6084bab37bae2b4fd8a0b5	7cb3dead042e47735e6b9132380bc64220a81a535c6084bab37bae2b4fd8a0b5	7cb3dead042e47735e6b9132380bc64220a81a535c6084bab37bae2b4fd8a0b5	1	1	1	1	1	1
clic-validation-027	compact	6933844	6933844	6752220	0e1e34f78d81a5dc9170c456cdd4fdbf25a5a1349ca4db3ac3d6f27b71664cb2	0e1e34f78d81a5dc9170c456cdd4fdbf25a5a1349ca4db3ac3d6f27b71664cb2	de3ae0ed10be986099b29f046e25e5261080a952cda70054a2456c29fe050ad6	1	0	0	1	1	1
clic-validation-027	low-latency	7076126	7076126	6787308	860f3367103a5d90dad34bc78e6f8a9d73a3092dad8658ce7da61ac86ccc9893	860f3367103a5d90dad34bc78e6f8a9d73a3092dad8658ce7da61ac86ccc9893	af1f7ea2af1e3ea3087ade14ebb2a4a94c70837952684274ae87e530c783c40d	1	0	0	1	1	1
clic-validation-028	default	6561444	6561444	6561444	4c81abbc4715a70092f25c87b978b399efea0aee70d43c23a311d842e3dfe568	4c81abbc4715a70092f25c87b978b399efea0aee70d43c23a311d842e3dfe568	4c81abbc4715a70092f25c87b978b399efea0aee70d43c23a311d842e3dfe568	1	1	1	1	1	1
clic-validation-028	compact	7265392	7265392	6804216	4b3bb7dea5f40d65600913f1468f4eebd1b5260138a12faf7714b31098d9c37f	4b3bb7dea5f40d65600913f1468f4eebd1b5260138a12faf7714b31098d9c37f	4e4d55ac2bcfb69aa6d6c92a80ec4ff23f5ccb392e828888576de967f063c08b	1	0	0	1	1	1
clic-validation-028	low-latency	7360348	7360348	6895334	85f10fc5f3f935004f57811903d2e1559ed237e6ac7193a6d628f72c658d8590	85f10fc5f3f935004f57811903d2e1559ed237e6ac7193a6d628f72c658d8590	7d05ad7fa97e942c2e42e81c2f0e2f53547709cd118891cde682612af66388a1	1	0	0	1	1	1
clic-validation-029	default	6136958	6136958	6136958	1ead05235a8d3e671d8b909d6797f1f1728a940300cd87b5a7020e5022ceff4f	1ead05235a8d3e671d8b909d6797f1f1728a940300cd87b5a7020e5022ceff4f	1ead05235a8d3e671d8b909d6797f1f1728a940300cd87b5a7020e5022ceff4f	1	1	1	1	1	1
clic-validation-029	compact	6107890	6107890	5842508	7d9f9394234c124e7f6312afcb64f71a8a36b0420f0ddc64962334d01890dcd1	7d9f9394234c124e7f6312afcb64f71a8a36b0420f0ddc64962334d01890dcd1	cec0566ef19fb3f14b533afda6f4a399f59649e78d2e8d528e2504e318953eac	1	0	0	1	1	1
clic-validation-029	low-latency	6030840	6030840	6118864	f9ecbb9bb3bc8da55735432bcbf1fc50a632205963bf953dd38503238f94a475	f9ecbb9bb3bc8da55735432bcbf1fc50a632205963bf953dd38503238f94a475	8a1a76361e45b32134fcebabe246859398a7a6486c2d7b8431fe42816e860bc1	1	0	0	1	1	1
clic-validation-030	default	8570450	8570450	8570450	942b53c0baf5a49e2c84ef5baaec711cf9acd38466fa49b4afa763d885259d09	942b53c0baf5a49e2c84ef5baaec711cf9acd38466fa49b4afa763d885259d09	942b53c0baf5a49e2c84ef5baaec711cf9acd38466fa49b4afa763d885259d09	1	1	1	1	1	1
clic-validation-030	compact	8257108	8257108	8152722	6c13045f4dd174d2a135c06037732a920346e5c08ffede79dcf9643f2eb86136	6c13045f4dd174d2a135c06037732a920346e5c08ffede79dcf9643f2eb86136	960b48e7d60eb4dfd71eea131243a1a59f3226e25f39015f8d3269623178df3e	1	0	0	1	1	1
clic-validation-030	low-latency	8705786	8705786	8486390	012d53c40449bdc5c38594d41e9f208d54b5a700fa4faf402bdf8848c854062a	012d53c40449bdc5c38594d41e9f208d54b5a700fa4faf402bdf8848c854062a	d8ff2c79f4c0ca70997b92a1e7cd56242dd7722a196cd47eb31f6ff0f355c7fd	1	0	0	1	1	1
clic-validation-031	default	7531522	7531522	7531522	799111df28c02393f07a36beae997d16740985e49640106eb076c65033e3741f	799111df28c02393f07a36beae997d16740985e49640106eb076c65033e3741f	799111df28c02393f07a36beae997d16740985e49640106eb076c65033e3741f	1	1	1	1	1	1
clic-validation-031	compact	7174330	7174330	7045876	74ec9e59de87abfd4be17b67a78218aa29c1c4d071df5d787c3dd6c00cb3ac5f	74ec9e59de87abfd4be17b67a78218aa29c1c4d071df5d787c3dd6c00cb3ac5f	ad715c63222dee8b2aff212c6f66782f2da8f45328d627bb3e86e8ec72bf2649	1	0	0	1	1	1
clic-validation-031	low-latency	7277258	7277258	7195118	d350323280853ce84bb770178b3ce91b39391ae34796bf4b41a7aa2518ce183f	d350323280853ce84bb770178b3ce91b39391ae34796bf4b41a7aa2518ce183f	43f5b346abfbecc6174299989a4859c92e54cb8e7da0ba76092ceb61fe0af3aa	1	0	0	1	1	1
clic-validation-032	default	7299398	7299398	7299398	1de1472dd6b34db507fcc87dc639db6178c0e5377f994490689cbe388c26cb10	1de1472dd6b34db507fcc87dc639db6178c0e5377f994490689cbe388c26cb10	1de1472dd6b34db507fcc87dc639db6178c0e5377f994490689cbe388c26cb10	1	1	1	1	1	1
clic-validation-032	compact	6915788	6915788	6791602	0bd67d79c4b8f71ad003be3ba87ebf4bff5b48f5b0be38f66504161db0278ef4	0bd67d79c4b8f71ad003be3ba87ebf4bff5b48f5b0be38f66504161db0278ef4	7c3254c4aa959c815c258bc4495de47fbc4f7f0da415460792612cf16d0c4a95	1	0	0	1	1	1
clic-validation-032	low-latency	6987574	6987574	6870664	6102512502209408f7ed2bc74ca1abdd2fc286523d362ef6bd238da98bb5974c	6102512502209408f7ed2bc74ca1abdd2fc286523d362ef6bd238da98bb5974c	35275a90489fdbd2076df317b2a9678c8aaa3115c15a38dba683e2fbedcfb65b	1	0	0	1	1	1
clic-validation-033	default	8069182	8069182	8069182	bbb1e24b2752cfd7e23277a43042608584c91a43ec058f0836a04bfa875207c5	bbb1e24b2752cfd7e23277a43042608584c91a43ec058f0836a04bfa875207c5	bbb1e24b2752cfd7e23277a43042608584c91a43ec058f0836a04bfa875207c5	1	1	1	1	1	1
clic-validation-033	compact	8462362	8462362	7922090	776c664501de78d8de342a3561dd78f33c4914701a2f81f988ab8799beb0eb85	776c664501de78d8de342a3561dd78f33c4914701a2f81f988ab8799beb0eb85	4abd5b88c302bcf65e59ac538ba009cd0e4b12adf0d13516303fe81c8fd9ec22	1	0	0	1	1	1
clic-validation-033	low-latency	8431672	8431672	8250198	fa1a44a9f01182ab37595c130646e217197956e8bc6686992fee8b12b5982b7a	fa1a44a9f01182ab37595c130646e217197956e8bc6686992fee8b12b5982b7a	49fd68fcae74f60342fcf176e155ec1a6629de49bc78597c5346ca899f16b466	1	0	0	1	1	1
clic-validation-034	default	8618366	8618366	8618366	e7838e5df04a3532b91d13a82ed5cf66330796ad5b9f500c550b6d51c8897995	e7838e5df04a3532b91d13a82ed5cf66330796ad5b9f500c550b6d51c8897995	e7838e5df04a3532b91d13a82ed5cf66330796ad5b9f500c550b6d51c8897995	1	1	1	1	1	1
clic-validation-034	compact	8425850	8425850	7712614	6c24c08205da874d3d8e90d805cba0c708144a6ddf09d75019b8fa58af047dba	6c24c08205da874d3d8e90d805cba0c708144a6ddf09d75019b8fa58af047dba	ad118543fc253841c5d9ff78e290f486f79e962c8db1951ee0ceffe46d136348	1	0	0	1	1	1
clic-validation-034	low-latency	8475800	8475800	8055376	939230ccd339518ee7cb2c0d6c4c0240917d87a5707d3e0110cfe96595f20adb	939230ccd339518ee7cb2c0d6c4c0240917d87a5707d3e0110cfe96595f20adb	6df22a555c882f97dde082eac35a6bc3da855a8e84e5a0e06a8d1402c3546236	1	0	0	1	1	1
clic-validation-035	default	8048070	8048070	8048070	37f6ff26d72d8253f4fa933115415d776c7e92b15807e206890880f39a62cdae	37f6ff26d72d8253f4fa933115415d776c7e92b15807e206890880f39a62cdae	37f6ff26d72d8253f4fa933115415d776c7e92b15807e206890880f39a62cdae	1	1	1	1	1	1
clic-validation-035	compact	8124282	8124282	7360522	860d3c46861d4379055fae86e88058d295c1dfba8352fb171cfdf362085da594	860d3c46861d4379055fae86e88058d295c1dfba8352fb171cfdf362085da594	cbd02921982484c2b4edc3fe41e89c494451d1c261580e34f27c7c4cc45ff65d	1	0	0	1	1	1
clic-validation-035	low-latency	8055284	8055284	7887660	1dff7212279ad0d8140621a48cb74ea128f2596d7a85917341c875725634c883	1dff7212279ad0d8140621a48cb74ea128f2596d7a85917341c875725634c883	115942a3b2ca28826d806eb3e97391224c352cfe4e6b22e7402600275eb3bd39	1	0	0	1	1	1
clic-validation-036	default	8305656	8305656	8305656	31fc7c444e97ba05b6ffa1acfc33a19f603a43dfffacf6f31db8d1eeb5b240d7	31fc7c444e97ba05b6ffa1acfc33a19f603a43dfffacf6f31db8d1eeb5b240d7	31fc7c444e97ba05b6ffa1acfc33a19f603a43dfffacf6f31db8d1eeb5b240d7	1	1	1	1	1	1
clic-validation-036	compact	7281758	7281758	6943116	c4bd3da9219befd6e5eca96a934c30291edffe8da3b67704a14826b4e5508325	c4bd3da9219befd6e5eca96a934c30291edffe8da3b67704a14826b4e5508325	46decfc4f455aba903045ca2f50e9217fe15fbeab9ea9b3dbf401f3c9bea493b	1	0	0	1	1	1
clic-validation-036	low-latency	7368046	7368046	7286640	e1eb478d329727473ba6ff99373284f40dddb9ae07f71a4c97328ae3efa33ef3	e1eb478d329727473ba6ff99373284f40dddb9ae07f71a4c97328ae3efa33ef3	3eb819d85efebfba0ebf5e300fa3d17c6268506842e17deedf7582c87fb34f0f	1	0	0	1	1	1
clic-validation-037	default	8246464	8246464	8246464	945e57e8296b08b109a16bef0600ab42d27d6e6e8bec59b6e532866037f2edf1	945e57e8296b08b109a16bef0600ab42d27d6e6e8bec59b6e532866037f2edf1	945e57e8296b08b109a16bef0600ab42d27d6e6e8bec59b6e532866037f2edf1	1	1	1	1	1	1
clic-validation-037	compact	7772372	7772372	7249538	51162c6596b1bd530adec0c379b9738580a27bbb06a718dc937a1dd291d102b3	51162c6596b1bd530adec0c379b9738580a27bbb06a718dc937a1dd291d102b3	cba95c482ad27459d55b6d9b11f19604f83868a8e5c2b99d5d686853f980e11b	1	0	0	1	1	1
clic-validation-037	low-latency	7805588	7805588	7428732	22f7ad99e06fdacd949faa6cfa39fc60477138f514502b10f3e1e9fa00425f87	22f7ad99e06fdacd949faa6cfa39fc60477138f514502b10f3e1e9fa00425f87	1ef8c51802b2bf3da7ee879302aa4c0c7626eafb426d4d2fb45581414aa678c4	1	0	0	1	1	1
clic-validation-038	default	7673578	7673578	7673578	1cade36432e04dd1b989e4fde5cf409837820f3f937ffff7370e00b9b3359ec9	1cade36432e04dd1b989e4fde5cf409837820f3f937ffff7370e00b9b3359ec9	1cade36432e04dd1b989e4fde5cf409837820f3f937ffff7370e00b9b3359ec9	1	1	1	1	1	1
clic-validation-038	compact	8140256	8140256	7430188	48543d75bed679461f6bf84c09d7d5d392b070b0f4db5869d1b865e749deb371	48543d75bed679461f6bf84c09d7d5d392b070b0f4db5869d1b865e749deb371	f227aa8cf1916c6d81e7408f52e071c4063aa77801f3570740b68a54cc720773	1	0	0	1	1	1
clic-validation-038	low-latency	8129706	8129706	7867454	c154d8582a0dd35eae5315e35abea6659a9885016dfaca927a7c51e3f973a024	c154d8582a0dd35eae5315e35abea6659a9885016dfaca927a7c51e3f973a024	a70312357fe7377e9ddbf143aa214ca026e65f2096a8a3aa4aa44191bbc3c0a5	1	0	0	1	1	1
clic-validation-039	default	8203404	8203404	8203404	c0d23a0ff3a08c05c65d79c9777e691c937cb02b3ecab828df68d54da4087113	c0d23a0ff3a08c05c65d79c9777e691c937cb02b3ecab828df68d54da4087113	c0d23a0ff3a08c05c65d79c9777e691c937cb02b3ecab828df68d54da4087113	1	1	1	1	1	1
clic-validation-039	compact	7163302	7163302	6913994	6e18bb72a165ec394aecce2ddd1ee90914fda779077539a44689fb0936d6d4e9	6e18bb72a165ec394aecce2ddd1ee90914fda779077539a44689fb0936d6d4e9	1de4c941460785c3f6364dbd270b796052e1cf13053c46898faa508580f0b8cd	1	0	0	1	1	1
clic-validation-039	low-latency	7174990	7174990	7080414	66904cd35dff922656d2678ef4c2cd6e01ccad6dd6f511b189589c96a213dedc	66904cd35dff922656d2678ef4c2cd6e01ccad6dd6f511b189589c96a213dedc	647a5dca446369d4af8fb78cbe89ee9ba92668ee2da492850e6aea37ea306af0	1	0	0	1	1	1
clic-validation-040	default	7870646	7870646	7870646	b0e1ddd6ae7af2e1884c5349e0585a50278306bb96d88591feab15512631724a	b0e1ddd6ae7af2e1884c5349e0585a50278306bb96d88591feab15512631724a	b0e1ddd6ae7af2e1884c5349e0585a50278306bb96d88591feab15512631724a	1	1	1	1	1	1
clic-validation-040	compact	6948508	6948508	6837300	b3f8bee475bc7f472b011a25fc6669faff18a40e0e71451f4c83cee28ac7e08f	b3f8bee475bc7f472b011a25fc6669faff18a40e0e71451f4c83cee28ac7e08f	0cd27e8db1414544a72a034d3601e2ae795531f38f363d0b81da14bca8416528	1	0	0	1	1	1
clic-validation-040	low-latency	7112000	7112000	6739944	ab430c2bdacf13372465c6c10d6ce5b5edcca0b45104b79cdc9d4feeb676e483	ab430c2bdacf13372465c6c10d6ce5b5edcca0b45104b79cdc9d4feeb676e483	228cb74b04d091a07310f6097980ebaef8edfc3970d1c7410193a8608e209a19	1	0	0	1	1	1
clic-validation-041	default	8610668	8610668	8610668	576e1e1d364af8c7a11324f95b0fb0206d7b249d0db9f465d38ff8d3debc07c4	576e1e1d364af8c7a11324f95b0fb0206d7b249d0db9f465d38ff8d3debc07c4	576e1e1d364af8c7a11324f95b0fb0206d7b249d0db9f465d38ff8d3debc07c4	1	1	1	1	1	1
clic-validation-041	compact	8085038	8085038	7769048	0fa2936e97842dc5f1a52a5fd9a584fe2a1d4ec916759a65e5cb291bec510a0d	0fa2936e97842dc5f1a52a5fd9a584fe2a1d4ec916759a65e5cb291bec510a0d	e3bc14d5706ae0959844ad7f1cb495ca283c1d431b7c3f86a71448c859e8cf64	1	0	0	1	1	1
clic-validation-041	low-latency	8245686	8245686	8121860	b5120749ca3631f1414138912345173fb1827655950fce92a9ce8beb4933112e	b5120749ca3631f1414138912345173fb1827655950fce92a9ce8beb4933112e	516c95d89d6a7e857a70578425d03cc42cdea860f6dd1c447985d10ecc8a7be7	1	0	0	1	1	1
clic-validation-042	default	8454476	8454476	8454476	fef8952fb17c46d438aafaa4aa2f6b6e760757cea15feeb78c760afd4ab7f685	fef8952fb17c46d438aafaa4aa2f6b6e760757cea15feeb78c760afd4ab7f685	fef8952fb17c46d438aafaa4aa2f6b6e760757cea15feeb78c760afd4ab7f685	1	1	1	1	1	1
clic-validation-042	compact	8347186	8347186	8336286	591e2e61272510187b40bc7e123c0dd8943ebec404f77c565bd95d6cdc9444ed	591e2e61272510187b40bc7e123c0dd8943ebec404f77c565bd95d6cdc9444ed	075a8a86988ef01416c981093020101da6db51a48a2118e2bb8ef98d6ff7fc93	1	0	0	1	1	1
clic-validation-042	low-latency	8621620	8621620	8574764	1f71eb74dee665a487313cc16da1f3b8fa32d343a19db350a1fab01c52ab2b45	1f71eb74dee665a487313cc16da1f3b8fa32d343a19db350a1fab01c52ab2b45	6c74392177690315ee6867dfd240ebd0e4c8140e35b7f3d5962be4ab25a3c031	1	0	0	1	1	1
clic-validation-043	default	8701170	8701170	8701170	a987d33b39d589b7ffc1899bf67d2e8871a289186a31e9c8064b5d99889b0718	a987d33b39d589b7ffc1899bf67d2e8871a289186a31e9c8064b5d99889b0718	a987d33b39d589b7ffc1899bf67d2e8871a289186a31e9c8064b5d99889b0718	1	1	1	1	1	1
clic-validation-043	compact	7924562	7924562	7730082	f2c97c93bb556a74941c925de22dc38ffa4778a75eb779b604b27c6132285e92	f2c97c93bb556a74941c925de22dc38ffa4778a75eb779b604b27c6132285e92	3b731cc991b760444d3c3ac522a7224e41215f4ce8ec2bf4bdfd33a25a580be5	1	0	0	1	1	1
clic-validation-043	low-latency	8110152	8110152	8013392	1c09da2e4abfaf3b66e8abc35b2386a21af3467a7127720e59db02f22b4f5f3a	1c09da2e4abfaf3b66e8abc35b2386a21af3467a7127720e59db02f22b4f5f3a	e244fa9862ab8345ed83c950a0e59935ad6e92da9a2fe040247c86012eef11c6	1	0	0	1	1	1
clic-validation-044	default	8235844	8235844	8235844	581f9b523d29e0c62f0523bfc025cc1941f95a8d7e8e477a3a2274b7d286d911	581f9b523d29e0c62f0523bfc025cc1941f95a8d7e8e477a3a2274b7d286d911	581f9b523d29e0c62f0523bfc025cc1941f95a8d7e8e477a3a2274b7d286d911	1	1	1	1	1	1
clic-validation-044	compact	7873888	7873888	7508138	92d8390e82fe29fc5f532ec7c6dacbc9cc179c0b11930bff794a5b557f05cf38	92d8390e82fe29fc5f532ec7c6dacbc9cc179c0b11930bff794a5b557f05cf38	f2103be493e3f8d4f4dcd4ee71dac4f2a316fb52e3311fd3f85d922a150b717d	1	0	0	1	1	1
clic-validation-044	low-latency	8131272	8131272	7723626	9a651f7df2f7019e665bbd994c714c2cfd59f008c29c824321a78a47464cdb06	9a651f7df2f7019e665bbd994c714c2cfd59f008c29c824321a78a47464cdb06	90ca0b380a09e7c02fbff56fa7a4a5108f85d995912471f1654eb6956ce4b992	1	0	0	1	1	1
clic-validation-045	default	8371812	8371812	8371812	9ac0fdc08d9a17d6133f96c6130b75faf95ef21bf4c3a2ceac0b14b1999f003f	9ac0fdc08d9a17d6133f96c6130b75faf95ef21bf4c3a2ceac0b14b1999f003f	9ac0fdc08d9a17d6133f96c6130b75faf95ef21bf4c3a2ceac0b14b1999f003f	1	1	1	1	1	1
clic-validation-045	compact	7900172	7900172	7225630	a7927cb372a72533c80a8abfd83c108a98ce5e6eefdb336b9e2a49aee3a7592b	a7927cb372a72533c80a8abfd83c108a98ce5e6eefdb336b9e2a49aee3a7592b	84e25fdd0f48156e3e2abc1f93ff26b806797de9e1c01579d634a768504668f3	1	0	0	1	1	1
clic-validation-045	low-latency	8110572	8110572	7583804	982f8bf8ec41aff130372028b1127a08f395be64e1de4763b85b24361a436a06	982f8bf8ec41aff130372028b1127a08f395be64e1de4763b85b24361a436a06	3e78774aa619a49d72b92f6a16ebf3e2470603387a6ba34068ab6752c1be43c2	1	0	0	1	1	1
clic-validation-046	default	8322816	8322816	8322816	17b1f4c8bbdeafd642925447f86ef6c82cc5b4105f1b3dc6c7b2ffca42b6234c	17b1f4c8bbdeafd642925447f86ef6c82cc5b4105f1b3dc6c7b2ffca42b6234c	17b1f4c8bbdeafd642925447f86ef6c82cc5b4105f1b3dc6c7b2ffca42b6234c	1	1	1	1	1	1
clic-validation-046	compact	7848400	7848400	7490348	7b92da631d8fc73bdee92fe721f56608232d0c156cfefce435f7891d0f73aded	7b92da631d8fc73bdee92fe721f56608232d0c156cfefce435f7891d0f73aded	6593d7033286244d4d03ce55947e17b7577cb09f0675a329f99ab01c7e26b7db	1	0	0	1	1	1
clic-validation-046	low-latency	7954172	7954172	7854346	7b78272878f45f6b4ffd0beba7bdec428c72efe36ec5a05b49f68d9be43caed1	7b78272878f45f6b4ffd0beba7bdec428c72efe36ec5a05b49f68d9be43caed1	7a0078ef9f8e97fa4b57ff90fab9268aa647679e3e73fcda514eccf4918cb785	1	0	0	1	1	1
clic-validation-047	default	8190702	8190702	8190702	4504f08fbd3d336bf14ea6542230d9a224ccb3743f48c493479a242b9a260df8	4504f08fbd3d336bf14ea6542230d9a224ccb3743f48c493479a242b9a260df8	4504f08fbd3d336bf14ea6542230d9a224ccb3743f48c493479a242b9a260df8	1	1	1	1	1	1
clic-validation-047	compact	7957054	7957054	7571726	724204bd1d060a9c2d79b66e733f8c5422058d1e3987d7ab8a2c007fcd7bb40b	724204bd1d060a9c2d79b66e733f8c5422058d1e3987d7ab8a2c007fcd7bb40b	c34f7f9295b0166719e7ada07e2ae72ecca8c83c057c2f398987611f05ce791c	1	0	0	1	1	1
clic-validation-047	low-latency	8191412	8191412	8034788	ac7cb67377c152e5cda800fc2417c9cb15fdd45deb95fd04e01e2299ae1c1672	ac7cb67377c152e5cda800fc2417c9cb15fdd45deb95fd04e01e2299ae1c1672	396327a436b5f7e5d431b8f0fcc22ac37cc3c89e775ca37bcf80168c1237ad7c	1	0	0	1	1	1
clic-validation-048	default	8200010	8200010	8200010	3870a50c007fd47747b7b8c5d42e2f7653b7cc894e4598633ec2f0871e25303d	3870a50c007fd47747b7b8c5d42e2f7653b7cc894e4598633ec2f0871e25303d	3870a50c007fd47747b7b8c5d42e2f7653b7cc894e4598633ec2f0871e25303d	1	1	1	1	1	1
clic-validation-048	compact	7906474	7906474	7563124	a98f0dc8131b35604ddff46bf2870c539fa8525b7f21c531fd0802ec5fb309bc	a98f0dc8131b35604ddff46bf2870c539fa8525b7f21c531fd0802ec5fb309bc	4daf102893221085c350ceb360e2e649998967f18ec92852839e866e04e8f3ee	1	0	0	1	1	1
clic-validation-048	low-latency	7848440	7848440	7630590	b581a8de37cb9090ff41ce5c3ccd7cc083589c63994676b7f54e2002b6d2c8d9	b581a8de37cb9090ff41ce5c3ccd7cc083589c63994676b7f54e2002b6d2c8d9	555b865f285c5f4b4d95b4bb56234a7b98d5d88d926617acccb4df6544c567b7	1	0	0	1	1	1
clic-validation-049	default	8104132	8104132	8104132	3bb10212176cae7ad4974e12a3b90a86812d8c87deb7290c2700817c94d95feb	3bb10212176cae7ad4974e12a3b90a86812d8c87deb7290c2700817c94d95feb	3bb10212176cae7ad4974e12a3b90a86812d8c87deb7290c2700817c94d95feb	1	1	1	1	1	1
clic-validation-049	compact	7822290	7822290	7601698	77829f6475232cefa20c5e14894cabaa507d1da224478e27a83cf389bbe1791e	77829f6475232cefa20c5e14894cabaa507d1da224478e27a83cf389bbe1791e	17d342e9bf9a16e7d7ffc5c1af79e1936727ba469e93bb2c82178e4d29a0fd15	1	0	0	1	1	1
clic-validation-049	low-latency	8108738	8108738	7853928	5b22eb8fd04e4be95385c9b5383ad3cce152bae112f6f0ee13d3599f02243395	5b22eb8fd04e4be95385c9b5383ad3cce152bae112f6f0ee13d3599f02243395	cb5914f49f9917559665aac7becd2d6b0445e5e24515f643fe7c7bd63f27c775	1	0	0	1	1	1
clic-validation-050	default	8183580	8183580	8183580	932089eb843c947360637be79cc0e01236b5088f541631ef17c921cf8ee9b211	932089eb843c947360637be79cc0e01236b5088f541631ef17c921cf8ee9b211	932089eb843c947360637be79cc0e01236b5088f541631ef17c921cf8ee9b211	1	1	1	1	1	1
clic-validation-050	compact	7378716	7378716	7272750	339be2134e19fe0eab49da973e1dafdafd39093a3d53cfa63bb65ae9680e0357	339be2134e19fe0eab49da973e1dafdafd39093a3d53cfa63bb65ae9680e0357	9111c6b4d538ac566c6747685c347399f51335abf622c6f89a097563c5455d2d	1	0	0	1	1	1
clic-validation-050	low-latency	7478216	7478216	7325592	c7539b145d620580c55c6a54cb93b8f237040ee1627fd1740a774750c483fe5e	c7539b145d620580c55c6a54cb93b8f237040ee1627fd1740a774750c483fe5e	c09293824f65f7abe96930a03eb23aa542aa70aea90298df99cfde645afe86d5	1	0	0	1	1	1
clic-validation-051	default	9078640	9078640	9078640	301b06c8d7aae07824a2551ad3f1ccf5515984d6cd1b3476060154327624bdc9	301b06c8d7aae07824a2551ad3f1ccf5515984d6cd1b3476060154327624bdc9	301b06c8d7aae07824a2551ad3f1ccf5515984d6cd1b3476060154327624bdc9	1	1	1	1	1	1
clic-validation-051	compact	8580442	8580442	8469006	3361edaba173d32dc168550d586b1b8de908976676beb53b1b10019672ad2903	3361edaba173d32dc168550d586b1b8de908976676beb53b1b10019672ad2903	5f2026a33f306a544fce3852a9048af0987092ecdac19090d8a9ba5d2aa55276	1	0	0	1	1	1
clic-validation-051	low-latency	8648696	8648696	8546880	8a64263b99b88443bb3d627582339ae7bd9862063dff431808c562ab9e0e2612	8a64263b99b88443bb3d627582339ae7bd9862063dff431808c562ab9e0e2612	966734bf14647c221caa2801328bbf6ded8ff24ceabce5e5ad87c90187e968c0	1	0	0	1	1	1
clic-validation-052	default	8271928	8271928	8271928	983ef53a72df9aca66510be1ef9f76b53c62be8c399629ee6d93f5c9e6a25fe3	983ef53a72df9aca66510be1ef9f76b53c62be8c399629ee6d93f5c9e6a25fe3	983ef53a72df9aca66510be1ef9f76b53c62be8c399629ee6d93f5c9e6a25fe3	1	1	1	1	1	1
clic-validation-052	compact	7718096	7718096	7537404	e6c748b45bbe3ff8eea9178e87915d607b1a8be1f413e14e356ba334ae9d0dc9	e6c748b45bbe3ff8eea9178e87915d607b1a8be1f413e14e356ba334ae9d0dc9	67b146954d3b7c0616b91270b65a2a935c3531a2ff7ee74d259a8538fa7664e5	1	0	0	1	1	1
clic-validation-052	low-latency	7997574	7997574	7752550	2ff728c105797dd90f81160076e6ffa544d0a4a50cf0438d2414025d78cc18b4	2ff728c105797dd90f81160076e6ffa544d0a4a50cf0438d2414025d78cc18b4	47741a48030e97695481892ab27004dcb232d0d349109397c88b1958f2d3401c	1	0	0	1	1	1
clic-validation-053	default	7923438	7923438	7923438	5bfd340fe99e9bf875fb4287e3c0f6c21aa23838fbcc2a6e73f0bbf6aea70c8a	5bfd340fe99e9bf875fb4287e3c0f6c21aa23838fbcc2a6e73f0bbf6aea70c8a	5bfd340fe99e9bf875fb4287e3c0f6c21aa23838fbcc2a6e73f0bbf6aea70c8a	1	1	1	1	1	1
clic-validation-053	compact	7672802	7672802	7334836	c16f2c030265a82bee70225715f6398ebb10c347e2fc78d90fd9d108a5f21b4d	c16f2c030265a82bee70225715f6398ebb10c347e2fc78d90fd9d108a5f21b4d	7e5993f6d09d5f892eb7459c158d043d74c74b8ac60781ac996ce6cdbb02e339	1	0	0	1	1	1
clic-validation-053	low-latency	7683910	7683910	7603774	3fad61e8cb4d05a3b314fb55116d7aed7c3624bd571816d26bfb2461f257dda8	3fad61e8cb4d05a3b314fb55116d7aed7c3624bd571816d26bfb2461f257dda8	6b13eb29e24ffa1f1466f5a46e32e7e3f214bb18758b484eb9dc041cae07331b	1	0	0	1	1	1
