
running 1 test
p16	id	profile	rgba_bytes	blocks	counter_init_ns	counter_update_ns	counter_updates	counter_storage_bytes	self_cost_ns	e_proposal_ns	b_proposal_ns	e_cost_ns	b_cost_ns	p15_reassignment_ns	p15_rebuild_ns	refined_cost_ns	selection_ns	e_merge_updates	b_merge_updates	refined_merge_updates	split_merge_updates	retained_plan_bytes	e_bits	e_payload_bytes	e_riff_bytes	e_groups	b_bits	b_payload_bytes	b_riff_bytes	b_groups	refined_bits	refined_payload_bytes	refined_riff_bytes	refined_groups	split_bits	split_payload_bytes	split_riff_bytes	split_groups	single_riff_bytes	control_riff_bytes	initial_kind	selected_kind	final_kind	final_riff_bytes	final_hash	growth_steps	public_exact	eb_selector_exact	final_selector_exact
p16-step	id	profile	iteration	before_groups	resulting_groups	source_group	seed_one	seed_two	regret	seed_penalty	old_partition_blocks	new_partition_blocks	regret_ns	seed_ns	partition_ns	split_rebuild_ns	split_ns	reassignment_ns	rebuild_ns	exact_cost_ns	before_riff_bytes	candidate_riff_bytes	riff_delta	accepted	assignments_stable
p16-step	clic-validation-012	compact	4	35	36	2	90	50	76736	73915	1	5	425917	121750	207375	87584	842834	1341542	83917	715625	4733124	4723036	-10088	1	0
p16-step	clic-validation-012	compact	5	36	37	11	11	37	66834	51623	2	3	424042	67083	99917	81042	672209	1313916	77958	651625	4723036	4712970	-10066	1	0
p16-step	clic-validation-012	compact	6	37	38	16	78	27	62372	53898	1	3	396166	55708	71500	73167	596625	1221209	75334	636833	4712970	4705256	-7714	1	0
p16-step	clic-validation-012	compact	7	38	39	3	105	104	59666	53818	1	3	397542	50250	66125	77916	592000	1235208	73875	707625	4705256	4696512	-8744	1	0
p16-step	clic-validation-012	compact	8	39	40	4	52	16	58921	44349	2	7	531583	222250	317667	93667	1165250	1435250	96000	745292	4696512	4685232	-11280	1	0
p16-step	clic-validation-012	compact	9	40	41	8	43	55	56303	48621	1	9	432792	181667	318917	96542	1030000	1349125	78625	704583	4685232	4678574	-6658	1	0
p16-step	clic-validation-012	compact	10	41	42	9	81	73	51611	45222	9	7	433458	261292	507041	72167	1274083	1304167	77083	757542	4678574	4657620	-20954	1	0
p16-step	clic-validation-012	compact	11	42	43	33	92	116	47687	51321	3	4	582250	115375	175917	90875	964417	1318209	74666	743250	4657620	4643240	-14380	1	0
p16-step	clic-validation-012	compact	12	43	44	5	44	40	45700	41488	1	2	446917	42333	40667	73500	603500	1409459	81334	757458	4643240	4638038	-5202	1	0
p16-step	clic-validation-012	compact	13	44	45	27	38	63	42616	38723	2	1	471125	40500	39792	73208	624708	1378542	87250	797417	4638038	4631426	-6612	1	0
p16-step	clic-validation-012	compact	14	45	46	29	77	64	42587	37921	1	1	463500	18417	3291	73750	559000	1483250	89208	923041	4631426	4626686	-4740	1	0
p16-step	clic-validation-012	compact	15	46	47	34	7	10	42577	45282	6	1	524625	120667	209583	100750	955750	1386459	85000	773167	4626686	4611752	-14934	1	0
p16-step	clic-validation-012	compact	16	47	48	15	70	33	40230	39843	2	2	462291	59125	70750	77916	670208	1426500	75333	803458	4611752	4602662	-9090	1	0
p16-step	clic-validation-012	compact	17	48	49	4	26	65	39936	41712	2	1	454166	37459	35709	79917	607333	1473500	106334	963125	4602662	4597578	-5084	1	0
p16-step	clic-validation-012	compact	18	49	50	42	129	114	38345	37985	2	2	554250	55083	78167	81000	768542	1605625	94833	942167	4597578	4593026	-4552	1	0
p16-step	clic-validation-012	compact	19	50	51	12	94	31	36555	37921	1	3	666208	87042	85083	90083	928583	1464667	77000	870834	4593026	4585788	-7238	1	0
p16-step	clic-validation-012	compact	20	51	52	14	128	91	34837	36935	1	2	499167	44916	38417	80000	662542	1537459	102542	994042	4585788	4580734	-5054	1	0
p16-step	clic-validation-012	compact	21	52	53	39	17	15	34820	30861	3	4	565209	124375	201625	76875	968084	1562292	79791	893833	4580734	4573710	-7024	1	0
p16-step	clic-validation-012	compact	22	53	54	35	89	76	33999	28500	1	4	493042	87083	125333	75500	781000	1473875	83833	916750	4573710	4569866	-3844	1	0
p16-step	clic-validation-012	compact	23	54	55	37	46	27	33414	33538	1	1	498791	22542	3250	74500	599125	1522417	89292	1063750	4569866	4565674	-4192	1	0
p16-step	clic-validation-012	compact	24	55	56	33	106	93	33382	33197	2	1	587125	50709	39459	92791	770166	1520708	79000	937125	4565674	4560176	-5498	1	0
p16-step	clic-validation-012	compact	25	56	57	36	24	37	32778	22940	2	1	524333	38375	33958	76541	673333	1542042	77625	916291	4560176	4554028	-6148	1	0
p16-step	clic-validation-012	compact	26	57	58	52	36	39	32653	23729	1	3	515541	65875	83417	76916	741833	1589708	82708	1023875	4554028	4547440	-6588	1	0
p16-step	clic-validation-012	compact	27	58	59	9	83	56	31171	24021	4	5	529458	138000	227625	76334	971541	1592792	78000	991708	4547440	4540614	-6826	1	0
p16-step	clic-validation-012	compact	28	59	60	26	107	100	31096	28832	1	1	559000	23791	3459	77209	663542	1573167	82791	1023583	4540614	4537010	-3604	1	0
p16-step	clic-validation-012	compact	29	60	61	40	45	54	30577	23215	5	3	576833	134958	247625	80167	1039583	1700541	102708	1211625	4537010	4530834	-6176	1	0
p16-step	clic-validation-012	compact	30	61	62	53	50	101	29767	28358	1	3	631834	68709	84667	93083	878459	1615416	81334	1048375	4530834	4526902	-3932	1	0
p16-step	clic-validation-012	compact	31	62	63	21	124	125	28610	24375	1	1	572000	21875	3458	76583	673958	1644875	78000	1063959	4526902	4523856	-3046	1	0
p16-step	clic-validation-012	compact	32	63	64	34	7	5	28303	37370	3	3	614791	104458	158959	89959	968291	1882584	94584	1165667	4523856	4515024	-8832	1	0
p16	clic-validation-012	low-latency	7990272	35	1833	4304375	7972174	147420	1153542	112375	47125	420208	342500	310042	24583	329208	2541	11212	11212	11212	11212	283276	39558834	4944855	4944876	16	39910430	4988804	4988824	16	39558834	4944855	4944876	16	39558834	4944855	4944876	16	5484646	5008486	E	E	E	4944876	111d133a0b35cfc1	0	1	1	1
p16	clic-validation-013	compact	7990272	130	3458	4338542	7937916	274820	4046333	417041	138542	589375	499584	878917	82125	485041	7457	40556	40556	40556	40556	615456	41033937	5129243	5129264	27	40531908	5066489	5066510	24	40097783	5012223	5012244	24	37800135	4725017	4725038	64	5657146	5058144	R	Split	Split	4725038	1fa9d64c87367877	40	1	1	1
p16-step	clic-validation-013	compact	1	24	25	13	20	17	111736	103985	2	4	363250	96250	158334	94334	712333	952125	114416	546583	5012244	4988964	-23280	1	0
p16-step	clic-validation-013	compact	2	25	26	3	26	3	80103	73377	7	4	386042	194041	359250	85125	1024542	936083	88459	526959	4988964	4939634	-49330	1	0
p16-step	clic-validation-013	compact	3	26	27	9	11	9	75937	68814	1	3	369625	59917	75667	79083	584375	941667	82625	510667	4939634	4930652	-8982	1	0
p16-step	clic-validation-013	compact	4	27	28	1	91	121	69000	57326	4	9	357625	244542	467333	79000	1148542	900958	79792	541125	4930652	4910860	-19792	1	0
p16-step	clic-validation-013	compact	5	28	29	10	12	41	63212	57405	1	3	382333	53041	66792	79333	581625	911541	80000	637083	4910860	4902890	-7970	1	0
p16-step	clic-validation-013	compact	6	29	30	4	97	86	48574	55415	2	4	436291	144959	214042	108125	903541	1058208	87333	631375	4902890	4896394	-6496	1	0
p16-step	clic-validation-013	compact	7	30	31	24	16	17	48024	43316	1	3	389167	68750	81875	82042	621959	1026125	85708	607666	4896394	4890952	-5442	1	0
p16-step	clic-validation-013	compact	8	31	32	0	36	55	47577	42230	7	10	397583	296042	588084	83042	1364917	978291	79958	593708	4890952	4879680	-11272	1	0
p16-step	clic-validation-013	compact	9	32	33	25	21	3	47020	43202	2	3	397208	90958	124958	78625	691791	1036583	101667	770834	4879680	4871242	-8438	1	0
p16-step	clic-validation-013	compact	10	33	34	6	66	5	46101	41463	2	1	466667	52000	53542	93417	665667	1006666	84333	645791	4871242	4864070	-7172	1	0
p16-step	clic-validation-013	compact	11	34	35	18	104	119	44756	39845	1	2	444125	43208	40333	91333	619167	1047291	86542	693625	4864070	4858900	-5170	1	0
p16-step	clic-validation-013	compact	12	35	36	15	50	4	43909	38278	2	2	432666	68334	86958	79958	668000	1055750	84334	680625	4858900	4852774	-6126	1	0
p16-step	clic-validation-013	compact	13	36	37	11	105	110	43840	34948	3	10	483458	242875	476542	79875	1282833	1170792	91458	812583	4852774	4844808	-7966	1	0
p16-step	clic-validation-013	compact	14	37	38	2	88	87	36478	20378	10	1	496375	246667	430750	86833	1260750	1152083	91250	728375	4844808	4831920	-12888	1	0
p16-step	clic-validation-013	compact	15	38	39	27	108	121	35326	26541	3	5	457583	156416	267333	79292	960791	1129584	80375	766833	4831920	4822332	-9588	1	0
p16-step	clic-validation-013	compact	16	39	40	0	23	33	34235	30581	5	2	482500	116208	174500	78958	852250	1157916	101541	872125	4822332	4810190	-12142	1	0
p16-step	clic-validation-013	compact	17	40	41	26	10	9	33986	25684	1	2	521041	44459	43958	91250	700708	1275958	94583	829958	4810190	4806520	-3670	1	0
p16-step	clic-validation-013	compact	18	41	42	1	91	106	29501	25039	2	4	546291	101209	171583	98333	917458	1338125	87959	811042	4806520	4804722	-1798	1	0
p16-step	clic-validation-013	compact	19	42	43	41	106	85	28114	24539	1	3	487958	60958	75542	80583	705167	1189750	87459	822083	4804722	4801780	-2942	1	0
p16-step	clic-validation-013	compact	20	43	44	1	91	65	27709	23095	1	1	527667	21209	2292	79166	630500	1199416	89417	827792	4801780	4798892	-2888	1	0
p16-step	clic-validation-013	compact	21	44	45	2	69	114	26650	16896	3	7	501750	209541	356375	90875	1158625	1224375	87333	812125	4798892	4790530	-8362	1	0
p16-step	clic-validation-013	compact	22	45	46	29	94	86	25314	23062	3	1	516833	76583	96542	78875	768958	1197125	81291	846209	4790530	4786856	-3674	1	0
p16-step	clic-validation-013	compact	23	46	47	31	52	47	23775	22315	5	5	528333	173542	304625	79458	1086042	1443583	109666	1017292	4786856	4784744	-2112	1	0
p16-step	clic-validation-013	compact	24	47	48	38	92	121	23012	18476	4	1	612250	103916	131083	89583	936958	1434333	104750	912708	4784744	4778798	-5946	1	0
p16-step	clic-validation-013	compact	25	48	49	3	26	31	22501	29633	4	3	605166	105375	168416	93208	972333	1387708	101417	971541	4778798	4769494	-9304	1	0
p16-step	clic-validation-013	compact	26	49	50	15	50	68	21541	17725	1	1	600875	28125	2583	102500	734167	1487959	91959	964042	4769494	4767278	-2216	1	0
p16-step	clic-validation-013	compact	27	50	51	44	82	81	21274	12871	2	5	563917	136167	218750	82000	1000917	1389541	97959	959167	4767278	4761162	-6116	1	0
p16-step	clic-validation-013	compact	28	51	52	30	18	17	20568	19339	1	2	593333	46416	43625	80583	764083	1354000	103666	1000708	4761162	4758322	-2840	1	0
p16-step	clic-validation-013	compact	29	52	53	31	52	54	20142	5901	4	1	603791	77792	111500	113750	906875	1473334	98375	1109250	4758322	4758004	-318	1	0
p16-step	clic-validation-013	compact	30	53	54	31	52	34	19939	4254	3	1	603583	57500	73833	84500	819542	1369833	82000	1004958	4758004	4753966	-4038	1	0
p16-step	clic-validation-013	compact	31	54	55	50	102	81	19719	12290	3	4	608291	145875	213167	82791	1050208	1402125	86000	1023458	4753966	4750068	-3898	1	0
p16-step	clic-validation-013	compact	32	55	56	32	13	3	19581	20413	1	2	693208	53750	46792	98458	892375	1581625	91750	1078583	4750068	4747768	-2300	1	0
p16-step	clic-validation-013	compact	33	56	57	8	67	70	19458	12088	1	4	630625	87083	127542	92542	937917	1544458	86958	1062458	4747768	4745702	-2066	1	0
p16-step	clic-validation-013	compact	34	57	58	11	105	78	19437	28499	1	2	632917	43166	39000	83000	798167	1458792	95958	1189666	4745702	4740252	-5450	1	0
p16-step	clic-validation-013	compact	35	58	59	29	94	95	19346	21776	1	2	817833	52792	47291	95958	1014000	1660208	104791	1243750	4740252	4736812	-3440	1	0
p16-step	clic-validation-013	compact	36	59	60	6	66	48	19083	16102	1	1	660833	28667	2458	92125	784166	1496542	93000	1129833	4736812	4734800	-2012	1	0
p16-step	clic-validation-013	compact	37	60	61	7	75	56	18398	22704	1	5	680083	113459	168167	83041	1044875	1548500	92666	1353625	4734800	4732186	-2614	1	0
p16-step	clic-validation-013	compact	38	61	62	0	23	38	18141	17663	1	4	756709	89834	120709	104708	1072084	1694625	96208	1302959	4732186	4729436	-2750	1	0
p16-step	clic-validation-013	compact	39	62	63	27	108	109	18013	15399	1	3	686250	81083	85792	86583	939708	1566416	89542	1154209	4729436	4726768	-2668	1	0
p16-step	clic-validation-013	compact	40	63	64	5	2	0	17994	16935	1	4	776542	93375	135083	84542	1089625	1549042	86708	1204708	4726768	4725038	-1730	1	0
p16	clic-validation-013	low-latency	7990272	35	2125	4139916	7937916	147420	1162333	106917	45875	384875	346583	314375	21917	352083	2250	13869	13869	13869	13869	283276	40758773	5094847	5094868	16	40609576	5076197	5076218	16	40609576	5076197	5076218	16	40609576	5076197	5076218	16	5657146	5153972	B	B	B	5076218	3b2891148953315a	0	1	1	1
p16	clic-validation-014	compact	7990272	130	4208	4239167	7923764	274820	4036250	356375	132292	710417	622708	1222583	88417	603833	4208	47204	47204	47204	47204	633152	43603004	5450376	5450396	29	43350894	5418862	5418882	25	42381689	5297712	5297732	25	38316141	4789518	4789538	64	5843580	5293592	R	Split	Split	4789538	7c7a3e84a989c4b0	39	1	1	1
p16-step	clic-validation-014	compact	1	25	26	3	15	22	164102	149302	2	14	452250	325333	620625	81333	1479625	1226208	83083	580416	5297732	5270258	-27474	1	0
p16-step	clic-validation-014	compact	2	26	27	2	14	52	160849	152888	12	22	443792	648209	1323167	96333	2511750	1265416	81291	592459	5270258	5151824	-118434	1	0
p16-step	clic-validation-014	compact	3	27	28	2	40	41	84043	68221	11	1	419708	144583	283709	79125	927208	1239917	80666	614750	5151824	5122446	-29378	1	0
p16-step	clic-validation-014	compact	4	28	29	26	27	52	79061	72099	11	11	429167	428167	823125	81917	1762459	1275500	78209	731500	5122446	5055806	-66640	1	0
p16-step	clic-validation-014	compact	5	29	30	19	115	76	76008	70235	9	1	517375	191792	319584	90834	1119708	1370958	98250	719208	5055806	5021064	-34742	1	0
p16-step	clic-validation-014	compact	6	30	31	10	12	10	67668	64651	1	2	520417	49208	43500	90625	703875	1298625	87334	662583	5021064	5013164	-7900	1	0
p16-step	clic-validation-014	compact	7	31	32	2	40	14	61257	35779	4	7	442917	132792	236625	76625	889084	1269125	101542	654750	5013164	4977990	-35174	1	0
p16-step	clic-validation-014	compact	8	32	33	26	121	31	57244	42890	3	10	510875	205250	376833	105458	1198542	1370250	80458	746458	4977990	4962748	-15242	1	0
p16-step	clic-validation-014	compact	9	33	34	11	109	74	55286	50606	1	2	475083	49958	47042	106750	678958	1304000	93875	701500	4962748	4956420	-6328	1	0
p16-step	clic-validation-014	compact	10	34	35	3	15	16	52957	48644	1	1	473833	16250	5292	83500	578917	1261750	82417	697958	4956420	4950340	-6080	1	0
p16-step	clic-validation-014	compact	11	35	36	19	124	115	52326	56039	4	5	468875	124667	231625	82750	908000	1411875	92208	875875	4950340	4940120	-10220	1	0
p16-step	clic-validation-014	compact	12	36	37	14	110	102	52041	48172	2	1	533291	50417	43250	96958	724083	1407875	83541	756125	4940120	4931572	-8548	1	0
p16-step	clic-validation-014	compact	13	37	38	28	111	90	49248	37901	1	10	492250	212333	410375	83250	1198250	1384833	82875	765042	4931572	4925968	-5604	1	0
p16-step	clic-validation-014	compact	14	38	39	1	20	44	48177	45337	3	6	512625	192250	339500	79208	1123625	1527958	101500	926583	4925968	4920332	-5636	1	0
p16-step	clic-validation-014	compact	15	39	40	25	36	64	43529	46915	13	1	609333	351917	605417	94959	1661791	1513083	88959	800917	4920332	4908108	-12224	1	0
p16-step	clic-validation-014	compact	16	40	41	1	20	75	41434	21092	2	1	573292	54541	47958	90000	765959	1452541	86333	810291	4908108	4900682	-7426	1	0
p16-step	clic-validation-014	compact	17	41	42	0	21	101	41020	33918	1	2	520833	59166	57750	79417	717291	1622250	100417	1021083	4900682	4895786	-4896	1	0
p16-step	clic-validation-014	compact	18	42	43	38	30	62	39821	39256	2	5	589917	140791	243333	96292	1070417	1502584	82750	871333	4895786	4890310	-5476	1	0
p16-step	clic-validation-014	compact	19	43	44	2	26	39	37845	31260	3	1	567292	45125	56584	87334	756500	1489875	83292	907166	4890310	4878566	-11744	1	0
p16-step	clic-validation-014	compact	20	44	45	30	11	10	37696	34996	1	1	559209	24250	1042	80500	665125	1683167	96750	997834	4878566	4874192	-4374	1	0
p16-step	clic-validation-014	compact	21	45	46	25	33	36	35754	35352	5	9	628584	322959	575917	91000	1618625	1646584	91334	913834	4874192	4862668	-11524	1	0
p16-step	clic-validation-014	compact	22	46	47	33	61	74	31848	27248	1	1	603125	26083	1042	78541	708875	1594458	81625	984458	4862668	4859262	-3406	1	0
p16-step	clic-validation-014	compact	23	47	48	19	124	128	31245	27226	1	3	740417	54875	85500	88250	969083	1614167	96375	990834	4859262	4855940	-3322	1	0
p16-step	clic-validation-014	compact	24	48	49	45	36	34	29808	22756	2	7	590417	185625	321792	92375	1190292	1629458	85167	951958	4855940	4850812	-5128	1	0
p16-step	clic-validation-014	compact	25	49	50	25	33	8	27126	18611	1	4	597417	93000	141209	78125	909875	1642958	81542	1008584	4850812	4847268	-3544	1	0
p16-step	clic-validation-014	compact	26	50	51	31	14	13	25560	19795	2	5	609750	79250	127875	78542	895584	1657333	82333	1001834	4847268	4844112	-3156	1	0
p16-step	clic-validation-014	compact	27	51	52	26	121	27	25099	20809	1	2	645708	31875	30250	78500	786500	1677000	82209	995792	4844112	4841464	-2648	1	0
p16-step	clic-validation-014	compact	28	52	53	5	60	88	24879	29369	1	2	627750	56833	52750	78500	815958	1840542	81042	1053250	4841464	4837582	-3882	1	0
p16-step	clic-validation-014	compact	29	53	54	37	7	91	24553	15285	5	4	651375	183791	321709	79084	1236000	1785459	80833	1056958	4837582	4831022	-6560	1	0
p16-step	clic-validation-014	compact	30	54	55	7	58	46	24172	28133	3	2	667542	104875	147542	78375	998375	1767833	81708	1218250	4831022	4824406	-6616	1	0
p16-step	clic-validation-014	compact	31	55	56	42	62	59	23918	22179	1	4	812083	114250	158750	99583	1184791	1864917	84542	1100125	4824406	4821398	-3008	1	0
p16-step	clic-validation-014	compact	32	56	57	32	5	112	23320	14036	6	4	691750	155959	289625	90000	1227375	1809584	82792	1155041	4821398	4812360	-9038	1	0
p16-step	clic-validation-014	compact	33	57	58	35	114	127	22740	25765	3	2	691417	69500	165083	102083	1028417	1989250	101791	1268833	4812360	4806156	-6204	1	0
p16-step	clic-validation-014	compact	34	58	59	12	23	9	22039	18839	1	1	837833	26500	1416	96667	962500	1801917	95750	1183125	4806156	4803802	-2354	1	0
p16-step	clic-validation-014	compact	35	59	60	48	63	22	21961	16640	1	6	739167	138291	249417	96875	1223917	2017917	80708	1282542	4803802	4801640	-2162	1	0
p16-step	clic-validation-014	compact	36	60	61	52	66	88	20566	18422	1	1	725416	32167	1166	84458	843333	1919792	83000	1178000	4801640	4799338	-2302	1	0
p16-step	clic-validation-014	compact	37	61	62	8	107	105	20196	15167	2	2	737833	72792	93708	88792	993167	1833417	83083	1348166	4799338	4795072	-4266	1	0
p16-step	clic-validation-014	compact	38	62	63	55	55	59	19213	17574	2	2	891500	77208	92875	112708	1174375	2153750	108292	1377375	4795072	4793100	-1972	1	0
p16-step	clic-validation-014	compact	39	63	64	50	28	13	18825	13776	3	2	831250	53875	76541	91542	1053292	1910416	85667	1267750	4793100	4789538	-3562	1	0
p16	clic-validation-014	low-latency	7990272	35	5375	4277833	7923764	147420	1355125	118791	55292	423167	341666	378125	26708	453042	4333	16168	16168	16168	16168	261156	43310493	5413812	5413832	15	44011633	5501455	5501476	13	42601551	5325194	5325214	15	42079831	5259979	5260000	16	5843580	5386808	R	Split	Split	5260000	873a753712244d1f	1	1	1	1
p16-step	clic-validation-014	low-latency	1	15	16	5	0	3	478652	474282	2	2	250500	55375	76333	26792	409042	384625	26084	366917	5325214	5260000	-65214	1	0
p16	clic-validation-015	compact	7990272	130	2875	4455833	7964012	274820	5243250	353500	129084	467333	444958	982791	107833	510500	3873	66117	66117	66117	66117	509280	45630639	5703830	5703850	18	45650752	5706344	5706364	15	45167516	5645940	5645960	18	43066839	5383355	5383376	64	5756418	5656200	R	Split	Split	5383376	cda3bcc8ff67d102	46	1	1	1
p16-step	clic-validation-015	compact	1	18	19	9	70	9	49618	45160	6	4	409500	246083	387875	93417	1137000	843834	88417	469500	5645960	5633578	-12382	1	0
p16-step	clic-validation-015	compact	2	19	20	4	114	46	49201	45957	26	14	375125	969041	1889334	82875	3316375	932834	86625	508708	5633578	5611552	-22026	1	0
p16-step	clic-validation-015	compact	3	20	21	19	109	110	47436	57562	25	13	395834	978750	1855834	100875	3331417	1074208	101375	624625	5611552	5600894	-10658	1	0
p16-step	clic-validation-015	compact	4	21	22	2	64	59	46723	32986	1	8	515333	207541	350125	86708	1159791	961833	82917	552875	5600894	5594114	-6780	1	0
p16-step	clic-validation-015	compact	5	22	23	1	27	120	42523	35865	4	13	412208	422875	760375	89209	1684791	1137625	93125	639583	5594114	5582728	-11386	1	0
p16-step	clic-validation-015	compact	6	23	24	9	88	69	40026	27905	6	4	533875	217541	384958	87417	1223916	1075042	89916	641875	5582728	5569902	-12826	1	0
p16-step	clic-validation-015	compact	7	24	25	1	123	3	37734	25997	1	7	447167	166625	299666	82042	995542	1035708	90375	600209	5569902	5565726	-4176	1	0
p16-step	clic-validation-015	compact	8	25	26	4	13	109	37033	42667	8	4	456791	257250	454375	84000	1252500	1056916	84917	608958	5565726	5556956	-8770	1	0
p16-step	clic-validation-015	compact	9	26	27	4	13	114	38323	31099	2	6	466584	179375	303667	80666	1030375	1186625	93375	738541	5556956	5552102	-4854	1	0
p16-step	clic-validation-015	compact	10	27	28	5	74	11	35249	24585	5	5	533542	279458	514875	88375	1416250	1222833	90792	688791	5552102	5549164	-2938	1	0
p16-step	clic-validation-015	compact	11	28	29	19	35	91	33855	45444	10	12	518791	514459	958875	81333	2073583	1221500	84125	682250	5549164	5547438	-1726	1	0
p16-step	clic-validation-015	compact	12	29	30	19	35	24	33743	24188	4	6	507042	207208	439334	102875	1256584	1368959	106584	794250	5547438	5534874	-12564	1	0
p16-step	clic-validation-015	compact	13	30	31	3	76	28	33268	27654	7	9	550875	414458	726000	84667	1776125	1360250	83875	753042	5534874	5524694	-10180	1	0
p16-step	clic-validation-015	compact	14	31	32	28	115	91	33132	30726	3	9	574583	275083	486167	83000	1418917	1312334	83875	832375	5524694	5520872	-3822	1	0
p16-step	clic-validation-015	compact	15	32	33	21	20	18	32725	14491	3	1	705250	84250	100167	91542	981292	1338791	87250	773916	5520872	5516884	-3988	1	0
p16-step	clic-validation-015	compact	16	33	34	22	105	10	31919	21205	13	1	581625	362250	630833	90208	1665084	1414458	86125	824875	5516884	5513712	-3172	1	0
p16-step	clic-validation-015	compact	17	34	35	3	76	30	31886	14770	2	5	626708	154167	257084	86834	1124917	1399042	125292	990375	5513712	5501992	-11720	1	0
p16-step	clic-validation-015	compact	18	35	36	22	105	108	31043	18608	8	5	682292	346167	608083	108250	1744875	1567000	82792	890166	5501992	5492566	-9426	1	0
p16-step	clic-validation-015	compact	19	36	37	19	35	95	29341	12921	3	2	609000	92042	134958	98250	934375	1466500	96792	883834	5492566	5484838	-7728	1	0
p16-step	clic-validation-015	compact	20	37	38	24	27	31	28622	27071	3	3	636166	129125	199292	97292	1062000	1534333	83375	930333	5484838	5472582	-12256	1	0
p16-step	clic-validation-015	compact	21	38	39	31	92	36	28355	27115	5	2	652792	146958	252459	86250	1138459	1467834	81750	901417	5472582	5464280	-8302	1	0
p16-step	clic-validation-015	compact	22	39	40	26	114	116	27708	24736	1	4	654458	98625	143750	87625	984583	1447541	90875	962375	5464280	5459738	-4542	1	0
p16-step	clic-validation-015	compact	23	40	41	9	88	84	26545	11725	4	1	755750	97292	133791	83458	1070417	1504708	86459	1035750	5459738	5454628	-5110	1	0
p16-step	clic-validation-015	compact	24	41	42	22	105	42	26339	12552	7	1	676917	176917	344791	83042	1281750	1548166	84875	1000333	5454628	5446826	-7802	1	0
p16-step	clic-validation-015	compact	25	42	43	30	23	93	25854	21297	5	4	711125	213917	356125	82917	1364167	1501375	88625	1186583	5446826	5436752	-10074	1	0
p16-step	clic-validation-015	compact	26	43	44	5	26	73	25001	26415	2	2	859583	83791	117125	101833	1162458	1685375	109166	1190750	5436752	5430190	-6562	1	0
p16-step	clic-validation-015	compact	27	44	45	20	110	104	24073	29046	1	5	808209	152583	207750	102833	1271417	1626500	90917	1059375	5430190	5427744	-2446	1	0
p16-step	clic-validation-015	compact	28	45	46	21	20	58	22634	10992	2	1	772834	63334	54791	109709	1000750	1704708	85333	1102292	5427744	5423044	-4700	1	0
p16-step	clic-validation-015	compact	29	46	47	29	102	24	21397	20847	1	4	770125	99125	146333	96417	1112083	1695750	92625	1116666	5423044	5420920	-2124	1	0
p16-step	clic-validation-015	compact	30	47	48	19	35	15	20170	12445	2	1	792917	48667	46667	87750	976083	1643875	83875	1359625	5420920	5417494	-3426	1	0
p16-step	clic-validation-015	compact	31	48	49	44	104	47	20066	16025	1	4	936833	131125	161834	128041	1357875	1799625	84458	1161167	5417494	5414848	-2646	1	0
p16-step	clic-validation-015	compact	32	49	50	25	109	81	19546	19459	1	3	793708	68792	97750	93833	1054208	1732167	94208	1184417	5414848	5412768	-2080	1	0
p16-step	clic-validation-015	compact	33	50	51	49	103	81	19550	15672	1	2	964792	52167	48250	101333	1166667	1841833	105041	1293000	5412768	5410896	-1872	1	0
p16-step	clic-validation-015	compact	34	51	52	9	88	70	18384	11396	3	2	887958	104167	133333	107833	1233417	1791000	84166	1254916	5410896	5408184	-2712	1	0
p16-step	clic-validation-015	compact	35	52	53	3	76	46	18066	18974	1	2	845042	51833	51333	87333	1035709	1906500	106500	1455916	5408184	5406456	-1728	1	0
p16-step	clic-validation-015	compact	36	53	54	30	32	29	17674	7656	5	1	896000	135625	196416	104958	1333125	1891750	98125	1349833	5406456	5405096	-1360	1	0
p16-step	clic-validation-015	compact	37	54	55	28	115	106	17519	23846	2	1	1056167	49083	45792	85875	1236958	1879084	108125	1479792	5405096	5400672	-4424	1	0
p16-step	clic-validation-015	compact	38	55	56	10	14	40	16752	20111	1	1	944250	28583	1292	97375	1071542	2040750	96667	1436208	5400672	5398160	-2512	1	0
p16-step	clic-validation-015	compact	39	56	57	22	120	118	16733	11329	1	6	881917	153584	251750	86750	1374167	1850833	135208	1442458	5398160	5396652	-1508	1	0
p16-step	clic-validation-015	compact	40	57	58	31	17	92	16415	17154	3	2	894875	97041	140208	92458	1224708	1892125	91917	1347792	5396652	5394650	-2002	1	0
p16-step	clic-validation-015	compact	41	58	59	52	46	19	16404	12398	1	1	934208	26750	1167	94000	1056208	1882792	96291	1530667	5394650	5393100	-1550	1	0
p16-step	clic-validation-015	compact	42	59	60	24	1	27	16347	15104	8	1	1081000	230834	350583	114166	1776708	1928667	95875	1371833	5393100	5390846	-2254	1	0
p16-step	clic-validation-015	compact	43	60	61	4	13	80	16147	13783	1	1	970042	23833	1125	85417	1080542	1910125	98875	1592375	5390846	5389124	-1722	1	0
p16-step	clic-validation-015	compact	44	61	62	30	32	43	16133	5480	4	1	1060541	122833	170250	127125	1480875	2138750	99125	1721917	5389124	5387108	-2016	1	0
p16-step	clic-validation-015	compact	45	62	63	7	39	54	15500	14875	2	1	1030833	52083	48417	96750	1228166	1916000	117417	1541000	5387108	5384792	-2316	1	0
p16-step	clic-validation-015	compact	46	63	64	38	4	36	14852	11339	1	1	990208	28500	1416	100583	1120791	1981708	92417	1482833	5384792	5383376	-1416	1	0
