
running 1 test
stream	id	layout	bytes	rgba_hash	stream_hash	encode_ns	project_exact
stream	clic-validation-012	compact-frequency-owned	4861530	3670defafa50ea4e	8cf67892fff1ff32	40220333	1
stream	clic-validation-012	low-latency-ordered-product-control	5008486	3670defafa50ea4e	c8a6ca1f27fee40c	65469667	1
stream	clic-validation-012	low-latency-frequency-owned	4944876	3670defafa50ea4e	111d133a0b35cfc1	37712333	1
stream	clic-validation-013	compact-ordered-product-control	5058144	1cd21726ef8f533f	018d6fc3bf5a4998	63643208	1
stream	clic-validation-013	compact-frequency-owned	5129264	1cd21726ef8f533f	8ef16195b061cf81	39344208	1
stream	clic-validation-013	low-latency-ordered-product-control	5153972	1cd21726ef8f533f	d0fd577c198f05ca	62504708	1
stream	clic-validation-013	low-latency-frequency-owned	5094868	1cd21726ef8f533f	c72d3d63c3d69948	37395084	1
stream	clic-validation-014	compact-ordered-product-control	5293592	c2a93c8908bfb686	6839d747d9b3ecd3	61519000	1
stream	clic-validation-014	compact-frequency-owned	5450396	c2a93c8908bfb686	e5e9fef799a71a18	38892167	1
stream	clic-validation-014	low-latency-ordered-product-control	5386808	c2a93c8908bfb686	2f0e2ce078dfa0e0	61263750	1
stream	clic-validation-014	low-latency-frequency-owned	5413832	c2a93c8908bfb686	d165de51bcdc4ba6	37259375	1
stream	clic-validation-015	compact-ordered-product-control	5656200	c250b581a7aef503	e1e43c8a3678dc0d	62154458	1
stream	clic-validation-015	compact-frequency-owned	5703850	c250b581a7aef503	d22d28be901b2fc5	38992250	1
stream	clic-validation-015	low-latency-ordered-product-control	5684412	c250b581a7aef503	e4114154d23303f0	61209750	1
stream	clic-validation-015	low-latency-frequency-owned	5711100	c250b581a7aef503	c95558ac0f00f55a	36517292	1
stream	clic-validation-016	compact-ordered-product-control	4555750	93bac67a01bb76e9	d74e0485d62c6a97	66106125	1
stream	clic-validation-016	compact-frequency-owned	4600084	93bac67a01bb76e9	bd6ae621865cb4e5	39122208	1
stream	clic-validation-016	low-latency-ordered-product-control	4701704	93bac67a01bb76e9	709af32520817fe5	66177375	1
stream	clic-validation-016	low-latency-frequency-owned	4753110	93bac67a01bb76e9	a7f51fb7e5f642b0	38496750	1
stream	clic-validation-017	compact-ordered-product-control	6691500	5976bb2cf09b055b	ec0a33bc3dd53d6d	102991709	1
stream	clic-validation-017	compact-frequency-owned	6840198	5976bb2cf09b055b	0e5c343b88e6b3d1	61958500	1
stream	clic-validation-017	low-latency-ordered-product-control	6719656	5976bb2cf09b055b	00d466397d9cf7a6	99412667	1
stream	clic-validation-017	low-latency-frequency-owned	6845600	5976bb2cf09b055b	270320993cfb4c0e	59963708	1
stream	clic-validation-018	compact-ordered-product-control	5115144	01f4dfd39c9dcea8	61a83d9e32466dda	64643500	1
