
running 1 test
stream	id	layout	bytes	rgba_hash	stream_hash	encode_ns	project_exact
stream	clic-validation-010	low-latency-control	4032212	c9e307df409044b5	b3f35799b19cb083	71597083	1
stream	clic-validation-011	default	2219464	209831bda5d4627c	34496a363e4130be	28624042	1
stream	clic-validation-011	single	2089316	209831bda5d4627c	3bb5281d1bca622c	14981125	1
stream	clic-validation-011	compact	1899184	209831bda5d4627c	72996042767528f6	78280458	1
stream	clic-validation-011	low-latency	1992132	209831bda5d4627c	703e20860d7c5f27	18193041	1
stream	clic-validation-011	compact-control	1961344	209831bda5d4627c	9e7fedd69fae81d4	32583000	1
stream	clic-validation-011	low-latency-control	2023660	209831bda5d4627c	0dee869344112095	31133125	1
stream	clic-validation-012	default	5327640	3670defafa50ea4e	974970776d77cc97	78278875	1
stream	clic-validation-012	single	5484646	3670defafa50ea4e	c91242b4704f5bee	40070666	1
stream	clic-validation-012	compact	4515024	3670defafa50ea4e	099949ffbed7ca21	150955250	1
stream	clic-validation-012	low-latency	4944876	3670defafa50ea4e	111d133a0b35cfc1	39763875	1
stream	clic-validation-012	compact-control	4891824	3670defafa50ea4e	c7ca321d2e5ff1ef	89609167	1
stream	clic-validation-012	low-latency-control	5008486	3670defafa50ea4e	c8a6ca1f27fee40c	88795083	1
stream	clic-validation-013	default	5522704	1cd21726ef8f533f	cffb1a687a67d8c4	78600917	1
stream	clic-validation-013	single	5657146	1cd21726ef8f533f	13368cae9db9e711	42069333	1
stream	clic-validation-013	compact	4725038	1cd21726ef8f533f	1fa9d64c87367877	172150708	1
stream	clic-validation-013	low-latency	5076218	1cd21726ef8f533f	3b2891148953315a	39882625	1
stream	clic-validation-013	compact-control	5058144	1cd21726ef8f533f	018d6fc3bf5a4998	89539250	1
stream	clic-validation-013	low-latency-control	5153972	1cd21726ef8f533f	d0fd577c198f05ca	84652083	1
stream	clic-validation-014	default	5417568	c2a93c8908bfb686	50c467e373e874e9	76834666	1
stream	clic-validation-014	single	5843580	c2a93c8908bfb686	347b4f1adcf1aff0	40675000	1
stream	clic-validation-014	compact	4789538	c2a93c8908bfb686	7c7a3e84a989c4b0	188878583	1
stream	clic-validation-014	low-latency	5260000	c2a93c8908bfb686	873a753712244d1f	53734416	1
stream	clic-validation-014	compact-control	5293592	c2a93c8908bfb686	6839d747d9b3ecd3	85272209	1
stream	clic-validation-014	low-latency-control	5386808	c2a93c8908bfb686	2f0e2ce078dfa0e0	82946917	1
stream	clic-validation-015	default	5769074	c250b581a7aef503	917c347063502833	75527084	1
stream	clic-validation-015	single	5756418	c250b581a7aef503	fecd974faf6423db	40837708	1
stream	clic-validation-015	compact	5383376	c250b581a7aef503	cda3bcc8ff67d102	229172417	1
stream	clic-validation-015	low-latency	5593238	c250b581a7aef503	1a7812e0409aa241	48772333	1
stream	clic-validation-015	compact-control	5656200	c250b581a7aef503	e1e43c8a3678dc0d	86696667	1
stream	clic-validation-015	low-latency-control	5684412	c250b581a7aef503	e4114154d23303f0	85345500	1
stream	clic-validation-016	default	5331074	93bac67a01bb76e9	ea97b8fd9e601bd7	106828000	1
stream	clic-validation-016	single	5719120	93bac67a01bb76e9	fae47d708de26593	42233959	1
stream	clic-validation-016	compact	4086062	93bac67a01bb76e9	28d6936ae1a448d4	160445834	1
stream	clic-validation-016	low-latency	4638596	93bac67a01bb76e9	d29cffdf406cba91	40686333	1
stream	clic-validation-016	compact-control	4555750	93bac67a01bb76e9	d74e0485d62c6a97	89830333	1
stream	clic-validation-016	low-latency-control	4701704	93bac67a01bb76e9	709af32520817fe5	87527083	1
stream	clic-validation-017	default	6910582	5976bb2cf09b055b	9dca386baa84de75	157023708	1
stream	clic-validation-017	single	7456520	5976bb2cf09b055b	9d34d150d714ba66	64453250	1
stream	clic-validation-017	compact	5668512	5976bb2cf09b055b	5f2b19180a7c46d9	231091625	1
stream	clic-validation-017	low-latency	6437214	5976bb2cf09b055b	9c1a6125de8c0955	63827708	1
stream	clic-validation-017	compact-control	6691500	5976bb2cf09b055b	ec0a33bc3dd53d6d	137151375	1
stream	clic-validation-017	low-latency-control	6719656	5976bb2cf09b055b	00d466397d9cf7a6	135028167	1
stream	clic-validation-018	default	5479718	01f4dfd39c9dcea8	586971827b38044c	101988500	1
stream	clic-validation-018	single	5461664	01f4dfd39c9dcea8	07d1df74aefe3a34	39611500	1
stream	clic-validation-018	compact	4400018	01f4dfd39c9dcea8	1a19e47cd2a68012	191130042	1
stream	clic-validation-018	low-latency	4831808	01f4dfd39c9dcea8	577551a888fd2754	44054125	1
stream	clic-validation-018	compact-control	5115144	01f4dfd39c9dcea8	61a83d9e32466dda	88144208	1
stream	clic-validation-018	low-latency-control	5118420	01f4dfd39c9dcea8	eb054bdbdfb3c853	85929583	1
stream	clic-validation-019	default	4600256	baa5e95011876f48	9cd109890f83cfcb	105358000	1
stream	clic-validation-019	single	5781646	baa5e95011876f48	863270b6e9837312	40553125	1
stream	clic-validation-019	compact	4355574	baa5e95011876f48	4f839a376a23024f	182254667	1
stream	clic-validation-019	low-latency	4844968	baa5e95011876f48	abad63e3bbfb7a5b	43113125	1
stream	clic-validation-019	compact-control	5039696	baa5e95011876f48	b07bddc8d312f434	87784208	1
