
running 1 test
p16	id	profile	rgba_bytes	blocks	counter_init_ns	counter_update_ns	counter_updates	counter_storage_bytes	self_cost_ns	e_proposal_ns	b_proposal_ns	e_cost_ns	b_cost_ns	p15_reassignment_ns	p15_rebuild_ns	refined_cost_ns	selection_ns	e_merge_updates	b_merge_updates	refined_merge_updates	split_merge_updates	retained_plan_bytes	e_bits	e_payload_bytes	e_riff_bytes	e_groups	b_bits	b_payload_bytes	b_riff_bytes	b_groups	refined_bits	refined_payload_bytes	refined_riff_bytes	refined_groups	split_bits	split_payload_bytes	split_riff_bytes	split_groups	single_riff_bytes	control_riff_bytes	initial_kind	selected_kind	final_kind	final_riff_bytes	final_hash	growth_steps	public_exact	eb_selector_exact	final_selector_exact
p16-step	id	profile	iteration	before_groups	resulting_groups	source_group	seed_one	seed_two	regret	seed_penalty	old_partition_blocks	new_partition_blocks	regret_ns	seed_ns	partition_ns	split_rebuild_ns	split_ns	reassignment_ns	rebuild_ns	exact_cost_ns	before_riff_bytes	candidate_riff_bytes	riff_delta	accepted	assignments_stable
p16-step	clic-validation-018	compact	34	51	52	25	54	74	28575	13757	4	1	574417	93875	132084	87041	887542	1903291	85208	972750	4455752	4445864	-9888	1	0
p16-step	clic-validation-018	compact	35	52	53	32	62	31	27886	13950	5	4	545584	129458	215416	85375	975959	1761125	81375	904875	4445864	4438358	-7506	1	0
p16-step	clic-validation-018	compact	36	53	54	21	32	11	27711	18418	3	1	539458	58042	76875	80209	754708	1755792	76208	896209	4438358	4431404	-6954	1	0
p16-step	clic-validation-018	compact	37	54	55	36	1	33	26079	20738	2	1	534417	41125	39250	75000	689959	1737958	75750	902417	4431404	4428126	-3278	1	0
p16-step	clic-validation-018	compact	38	55	56	24	40	98	24683	21839	2	3	538834	68625	100250	79791	787625	1813958	90125	957334	4428126	4423204	-4922	1	0
p16-step	clic-validation-018	compact	39	56	57	50	25	2	23740	23332	3	3	595000	109542	129542	88041	922250	1936417	82375	1061500	4423204	4419630	-3574	1	0
p16-step	clic-validation-018	compact	40	57	58	33	101	120	21811	17318	1	1	651667	24875	2583	79000	758208	1842042	76416	948209	4419630	4417466	-2164	1	0
p16-step	clic-validation-018	compact	41	58	59	32	62	48	20323	12637	4	1	565834	66500	94959	75792	803167	1808583	82708	1143500	4417466	4413982	-3484	1	0
p16-step	clic-validation-018	compact	42	59	60	7	5	70	19682	5765	5	1	640000	95375	157166	100375	993083	1994250	82958	1010750	4413982	4410822	-3160	1	0
p16-step	clic-validation-018	compact	43	60	61	40	41	27	19439	12891	3	2	581708	65958	103542	114166	865416	1897875	76000	1009208	4410822	4406388	-4434	1	0
p16-step	clic-validation-018	compact	44	61	62	3	82	21	18907	18361	1	2	579459	40959	38666	75917	735125	2027250	81542	1132000	4406388	4403660	-2728	1	0
p16-step	clic-validation-018	compact	45	62	63	27	87	81	18887	18530	1	1	610125	22416	2542	80625	715833	1906458	87084	1030000	4403660	4401346	-2314	1	0
p16-step	clic-validation-018	compact	46	63	64	32	62	69	16985	11288	2	3	597959	66417	93958	75417	833959	1910292	78458	1148000	4401346	4400018	-1328	1	0
p16	clic-validation-018	low-latency	7990272	35	2792	4390583	7896266	147420	1049416	98250	43208	243583	200584	303833	27291	260500	1792	11830	11830	11830	11830	208068	40277227	5034654	5034674	11	40725989	5090749	5090770	9	39767621	4970953	4970974	11	38654295	4831787	4831808	16	5461664	5118420	R	Split	Split	4831808	577551a888fd2754	5	1	1	1
p16-step	clic-validation-018	low-latency	1	11	12	4	26	21	207510	207048	4	1	161167	92584	131916	25375	411125	280833	24250	254375	4970974	4924810	-46164	1	0
p16-step	clic-validation-018	low-latency	2	12	13	1	9	11	195749	184236	2	2	162334	63250	82791	22667	331084	279750	24083	274291	4924810	4898728	-26082	1	0
p16-step	clic-validation-018	low-latency	3	13	14	8	8	16	172090	167769	1	1	227000	24167	916	24375	276834	294375	23584	280334	4898728	4877756	-20972	1	0
p16-step	clic-validation-018	low-latency	4	14	15	3	3	0	163469	155242	2	2	171917	63166	79583	23459	338209	293459	23042	286041	4877756	4855316	-22440	1	0
p16-step	clic-validation-018	low-latency	5	15	16	5	29	17	134230	183323	2	1	177667	43166	42958	20833	284750	304792	23416	311417	4855316	4831808	-23508	1	0
p16	clic-validation-019	compact	7990272	130	2917	4221333	7700860	274820	3650500	354166	119500	560417	587083	1619500	95375	744208	7164	39232	39232	39232	39232	646424	40696242	5087031	5087052	26	40638634	5079830	5079850	28	38268363	4783546	4783566	28	34844422	4355553	4355574	64	5781646	5039696	R	Split	Split	4355574	4f839a376a23024f	36	1	1	1
p16-step	clic-validation-019	compact	1	28	29	15	2	69	151599	146932	4	5	462458	135833	248125	82292	928833	1515167	83041	617167	4783566	4713656	-69910	1	0
p16-step	clic-validation-019	compact	2	29	30	1	112	46	131837	119526	3	2	463500	99916	153458	78708	795708	1528625	82875	648042	4713656	4689514	-24142	1	0
p16-step	clic-validation-019	compact	3	30	31	2	9	80	121579	107719	1	17	461375	322500	609791	77667	1471417	1620084	89584	744167	4689514	4672808	-16706	1	0
p16-step	clic-validation-019	compact	4	31	32	0	40	47	89296	84752	2	2	501959	79709	101625	81375	764750	1649250	89000	688917	4672808	4656206	-16602	1	0
p16-step	clic-validation-019	compact	5	32	33	15	11	26	80140	76900	7	2	493167	107041	187833	76500	864583	1571167	81500	681250	4656206	4627950	-28256	1	0
p16-step	clic-validation-019	compact	6	33	34	1	112	41	75597	53067	2	1	484708	45375	43334	81209	654791	1626583	89875	727875	4627950	4615278	-12672	1	0
p16-step	clic-validation-019	compact	7	34	35	28	0	69	74735	70068	3	2	496750	81125	120708	86417	785084	1609667	80333	704792	4615278	4592050	-23228	1	0
p16-step	clic-validation-019	compact	8	35	36	11	77	97	68684	63736	1	13	496792	228583	432667	77834	1235959	1620417	77583	679833	4592050	4583056	-8994	1	0
p16-step	clic-validation-019	compact	9	36	37	18	37	51	65681	49000	1	2	480584	39000	37375	74083	631125	1624542	91167	796209	4583056	4574852	-8204	1	0
p16-step	clic-validation-019	compact	10	37	38	16	18	102	63941	53464	7	3	501250	176833	328209	122584	1129083	1730333	82167	785666	4574852	4561302	-13550	1	0
p16-step	clic-validation-019	compact	11	38	39	30	5	96	62973	44335	3	14	527916	320042	574209	79666	1501958	1669375	89166	772250	4561302	4547592	-13710	1	0
p16-step	clic-validation-019	compact	12	39	40	32	4	26	61795	59458	1	1	527667	19083	2750	78791	628375	1793042	89792	852500	4547592	4540160	-7432	1	0
p16-step	clic-validation-019	compact	13	40	41	22	67	54	56196	51616	1	3	574750	57667	70541	86167	789208	1775375	93209	877500	4540160	4533648	-6512	1	0
p16-step	clic-validation-019	compact	14	41	42	17	24	73	54540	45611	2	2	550833	59958	76708	79792	767375	1710084	78375	775333	4533648	4520468	-13180	1	0
p16-step	clic-validation-019	compact	15	42	43	5	19	123	52694	54807	3	5	530000	135958	278666	85500	1030292	1787291	83167	807833	4520468	4509502	-10966	1	0
p16-step	clic-validation-019	compact	16	43	44	16	18	15	50473	38212	4	3	546917	111875	183042	76292	918167	1803000	81667	843542	4509502	4488636	-20866	1	0
p16-step	clic-validation-019	compact	17	44	45	6	22	50	49661	79678	1	4	561167	87458	122416	85458	856583	1806958	80084	851792	4488636	4483012	-5624	1	0
p16-step	clic-validation-019	compact	18	45	46	13	90	63	48394	45082	2	1	569208	35708	33208	81417	719625	1773500	80709	863833	4483012	4476560	-6452	1	0
p16-step	clic-validation-019	compact	19	46	47	44	49	89	47386	50236	3	1	581917	67208	84916	81875	816000	1865708	84000	892958	4476560	4466890	-9670	1	0
p16-step	clic-validation-019	compact	20	47	48	15	10	2	47337	54069	4	3	574583	80750	130333	80041	865791	1846000	83625	938208	4466890	4444138	-22752	1	0
p16-step	clic-validation-019	compact	21	48	49	35	110	108	43367	58027	5	7	589000	227625	382166	97292	1296125	1983666	91333	971500	4444138	4439054	-5084	1	0
p16-step	clic-validation-019	compact	22	49	50	0	12	21	39593	21298	2	1	629916	43375	41416	113959	828791	1979708	85041	987625	4439054	4431144	-7910	1	0
p16-step	clic-validation-019	compact	23	50	51	1	125	99	39512	35747	2	1	616500	39083	36584	79916	772125	1976417	115667	977250	4431144	4422954	-8190	1	0
p16-step	clic-validation-019	compact	24	51	52	12	98	71	39002	34110	1	2	609958	48750	45417	85875	790042	1922084	85500	960042	4422954	4418606	-4348	1	0
p16-step	clic-validation-019	compact	25	52	53	30	117	129	38813	36946	4	1	640041	74292	107083	81791	903291	1941583	82875	1059792	4418606	4414360	-4246	1	0
p16-step	clic-validation-019	compact	26	53	54	7	25	114	38187	39550	2	3	696250	90875	129083	89000	1005375	2007959	92958	1037416	4414360	4408498	-5862	1	0
p16-step	clic-validation-019	compact	27	54	55	40	65	54	37085	35043	1	2	655166	39167	35875	82375	812583	1909625	82209	957292	4408498	4403922	-4576	1	0
p16-step	clic-validation-019	compact	28	55	56	30	117	5	36694	32927	1	3	602667	54834	68416	83417	809417	2071875	87959	1049292	4403922	4399254	-4668	1	0
p16-step	clic-validation-019	compact	29	56	57	35	110	107	36160	31541	2	3	636125	82125	115250	82084	915625	1976584	85375	1046792	4399254	4393678	-5576	1	0
p16-step	clic-validation-019	compact	30	57	58	42	76	124	34512	40829	1	4	638291	83042	120208	82792	924375	1968334	78166	1183625	4393678	4387740	-5938	1	0
p16-step	clic-validation-019	compact	31	58	59	48	108	83	34012	34630	2	4	662083	92708	140833	87417	983167	1954583	86625	1057250	4387740	4379938	-7802	1	0
p16-step	clic-validation-019	compact	32	59	60	55	36	78	33626	30662	2	1	645917	39375	42125	83375	810875	2027333	84833	1067667	4379938	4374188	-5750	1	0
p16-step	clic-validation-019	compact	33	60	61	38	96	80	32862	28197	2	13	623792	262791	583083	94875	1564750	2180709	95334	1180500	4374188	4369146	-5042	1	0
p16-step	clic-validation-019	compact	34	61	62	37	28	72	31730	40199	1	2	746750	55208	52292	91333	945750	2213375	89500	1224583	4369146	4365656	-3490	1	0
p16-step	clic-validation-019	compact	35	62	63	34	55	69	31673	27237	1	1	711125	29583	3000	86000	829833	2199584	86583	1243375	4365656	4362254	-3402	1	0
p16-step	clic-validation-019	compact	36	63	64	44	49	50	31418	22149	3	1	686000	63292	82625	85708	917667	2128666	90167	1150958	4362254	4355574	-6680	1	0
p16	clic-validation-019	low-latency	7990272	35	2917	7495500	7700860	147420	2276333	166250	80292	724791	328834	359333	27666	313792	2125	13855	13855	13855	13855	256732	40861610	5107702	5107722	16	40228798	5028600	5028620	13	39731100	4966388	4966408	13	38759572	4844947	4844968	16	5781646	5108948	R	Split	Split	4844968	abad63e3bbfb7a5b	3	1	1	1
p16-step	clic-validation-019	low-latency	1	13	14	0	5	0	253543	188288	3	4	212917	115667	189875	26208	544792	368916	25792	322667	4966408	4912376	-54032	1	0
p16-step	clic-validation-019	low-latency	2	14	15	4	14	16	247779	242117	2	2	213375	74125	98250	24042	409916	364000	24291	330750	4912376	4874232	-38144	1	0
p16-step	clic-validation-019	low-latency	3	15	16	2	32	8	237657	234123	1	1	217625	27875	500	22792	268875	387333	24625	347500	4874232	4844968	-29264	1	0
p16	clic-validation-020	compact	9445376	160	3958	4801333	9374838	338240	4663042	433292	145875	659125	615834	1876375	109250	718917	4829	56244	56244	56244	56244	655392	50657253	6332157	6332178	30	50991371	6373922	6373942	24	49691903	6211488	6211508	30	47494594	5936825	5936846	64	6827556	6358216	R	Split	Split	5936846	85670f200146d35a	34	1	1	1
p16-step	clic-validation-020	compact	1	30	31	7	130	22	70573	50990	5	12	496042	233458	503667	103042	1336250	1753417	100416	648500	6211508	6181752	-29756	1	0
p16-step	clic-validation-020	compact	2	31	32	9	113	107	68839	60938	12	7	497458	315667	634708	100166	1548041	1862542	111250	723917	6181752	6151934	-29818	1	0
p16-step	clic-validation-020	compact	3	32	33	5	60	61	56267	50657	6	2	521250	162125	282875	104500	1070792	1883666	105417	689084	6151934	6145776	-6158	1	0
p16-step	clic-validation-020	compact	4	33	34	1	90	34	55773	55602	3	11	529083	291125	523584	103583	1447500	1925875	105291	729792	6145776	6136942	-8834	1	0
p16-step	clic-validation-020	compact	5	34	35	26	55	57	53263	48452	3	2	539584	70834	107291	103667	821417	2167416	121375	864875	6136942	6123712	-13230	1	0
p16-step	clic-validation-020	compact	6	35	36	16	62	32	52734	45236	3	1	549750	65291	85208	103584	803916	1969500	104167	741458	6123712	6111248	-12464	1	0
p16-step	clic-validation-020	compact	7	36	37	9	46	91	52416	53468	8	8	559250	252375	487625	104125	1403375	2022959	110917	877750	6111248	6104804	-6444	1	0
p16-step	clic-validation-020	compact	8	37	38	36	26	20	47909	39733	4	4	618792	142208	231250	115750	1108084	2208416	107959	844959	6104804	6098734	-6070	1	0
p16-step	clic-validation-020	compact	9	38	39	8	96	63	47546	34519	4	8	606417	229875	409583	103750	1349709	2057666	110417	809584	6098734	6085858	-12876	1	0
p16-step	clic-validation-020	compact	10	39	40	22	7	79	46429	42242	1	1	659000	29666	3125	115833	807750	2164708	102000	878791	6085858	6080578	-5280	1	0
p16-step	clic-validation-020	compact	11	40	41	37	113	20	45033	38100	2	3	582625	74792	106875	99666	864042	2078042	104666	812917	6080578	6075068	-5510	1	0
p16-step	clic-validation-020	compact	12	41	42	36	26	33	44897	36194	3	1	615459	55250	69875	100292	841000	2121292	118708	995542	6075068	6065882	-9186	1	0
p16-step	clic-validation-020	compact	13	42	43	5	60	42	44518	27636	1	5	640625	118417	183500	117167	1059792	2177875	106291	870958	6065882	6060630	-5252	1	0
p16-step	clic-validation-020	compact	14	43	44	9	46	64	43052	42028	4	3	625167	99542	158666	102708	986125	2112542	103958	879542	6060630	6049476	-11154	1	0
p16-step	clic-validation-020	compact	15	44	45	33	2	133	41987	25943	8	3	704333	225792	392334	109041	1431583	2169458	102709	890958	6049476	6042854	-6622	1	0
p16-step	clic-validation-020	compact	16	45	46	14	53	10	41747	45288	1	1	627917	26708	1917	102458	759084	2188834	102541	925500	6042854	6037194	-5660	1	0
p16-step	clic-validation-020	compact	17	46	47	17	1	78	41551	40331	1	1	639667	22125	2041	102333	766292	2357958	119583	1086209	6037194	6032152	-5042	1	0
p16-step	clic-validation-020	compact	18	47	48	33	2	24	41354	23223	7	1	683375	154750	264458	105916	1208583	2322875	107750	952250	6032152	6020346	-11806	1	0
p16-step	clic-validation-020	compact	19	48	49	31	56	23	40923	31877	4	3	657917	124292	199625	103000	1084875	2420334	122292	1134083	6020346	6012094	-8252	1	0
p16-step	clic-validation-020	compact	20	49	50	3	111	117	39781	41743	2	4	739208	125833	188167	111000	1164333	2495000	105166	1045334	6012094	6003742	-8352	1	0
p16-step	clic-validation-020	compact	21	50	51	13	140	125	33868	28847	3	3	683875	100375	152375	103959	1040708	2451917	112208	1151375	6003742	6000018	-3724	1	0
p16-step	clic-validation-020	compact	22	51	52	9	46	3	33780	22317	3	1	725625	54291	67792	102416	950166	2440917	109209	1006375	6000018	5995150	-4868	1	0
p16-step	clic-validation-020	compact	23	52	53	4	39	69	33360	31742	4	6	691083	197625	365208	101500	1355542	2490042	120667	1183125	5995150	5985210	-9940	1	0
p16-step	clic-validation-020	compact	24	53	54	48	13	107	33142	30236	1	2	744625	44750	46750	106208	942417	2540458	115000	1053041	5985210	5981430	-3780	1	0
p16-step	clic-validation-020	compact	25	54	55	2	71	134	31971	48228	10	8	708916	375625	691959	102625	1879208	2572542	105250	1068875	5981430	5977298	-4132	1	0
p16-step	clic-validation-020	compact	26	55	56	33	2	115	30468	17659	5	2	738916	133208	213959	104709	1190875	2615625	113292	1106500	5977298	5973318	-3980	1	0
p16-step	clic-validation-020	compact	27	56	57	1	90	106	30431	25306	2	1	733417	45708	43958	102625	925875	2703834	119417	1290958	5973318	5968028	-5290	1	0
p16-step	clic-validation-020	compact	28	57	58	42	47	41	29914	28004	1	4	842625	93167	133166	119458	1188500	2680125	105125	1138084	5968028	5961790	-6238	1	0
p16-step	clic-validation-020	compact	29	58	59	16	17	138	29678	28193	2	3	754709	80667	113583	102500	1051584	2812417	126208	1334458	5961790	5958456	-3334	1	0
p16-step	clic-validation-020	compact	30	59	60	37	113	91	29377	28451	1	1	857208	25917	2584	132083	1017875	2916208	108416	1245458	5958456	5954888	-3568	1	0
p16-step	clic-validation-020	compact	31	60	61	2	102	123	29293	24842	7	3	793375	185792	331500	104916	1415625	2909250	112542	1296041	5954888	5949040	-5848	1	0
p16-step	clic-validation-020	compact	32	61	62	36	26	122	28723	27905	1	2	791000	38041	35167	103500	967875	2739292	104250	1222292	5949040	5944920	-4120	1	0
p16-step	clic-validation-020	compact	33	62	63	43	4	6	28478	16387	3	1	785875	49584	63291	118250	1017042	2928083	109500	1326791	5944920	5940950	-3970	1	0
p16-step	clic-validation-020	compact	34	63	64	54	134	87	27883	34072	6	2	790500	157458	259750	103083	1310875	2842917	104208	1250292	5940950	5936846	-4104	1	0
p16	clic-validation-020	low-latency	9445376	40	2583	5023042	9374838	168480	1455708	117291	50875	301833	234917	335708	25625	288333	1708	18907	18907	18907	18907	230208	51146394	6393300	6393320	13	52042228	6505279	6505300	10	50875608	6359451	6359472	13	50338819	6292353	6292374	16	6827556	6430820	R	Split	Split	6292374	1d0567234ebb285d	3	1	1	1
p16-step	clic-validation-020	low-latency	1	13	14	0	1	8	177781	197304	5	4	209208	197125	336333	26958	769792	358041	26417	298917	6359472	6340286	-19186	1	0
p16-step	clic-validation-020	low-latency	2	14	15	0	1	24	143375	109087	3	2	201125	85042	125708	24666	436625	364542	30417	315000	6340286	6308496	-31790	1	0
p16-step	clic-validation-020	low-latency	3	15	16	4	15	22	132324	124942	1	5	208791	121292	194250	25583	550000	386791	31000	334125	6308496	6292374	-16122	1	0
p16	clic-validation-021	compact	7834368	130	3333	4479083	7668226	274820	2907875	335959	105208	430792	383000	777250	70667	378041	3668	25139	25139	25139	25139	566792	37942128	4742766	4742786	22	37762782	4720348	4720368	21	36803291	4600412	4600432	21	31913739	3989218	3989238	64	5339060	4565070	R	Split	Split	3989238	78d41f42ac6e605d	43	1	1	1
p16-step	clic-validation-021	compact	1	21	22	1	112	44	129124	111361	11	10	289000	355792	704125	80750	1429792	778208	75875	399708	4600432	4518044	-82388	1	0
p16-step	clic-validation-021	compact	2	22	23	3	36	7	117236	81955	10	1	302084	140084	263917	72708	778959	763666	76125	391916	4518044	4453702	-64342	1	0
p16-step	clic-validation-021	compact	3	23	24	9	24	35	95553	95373	2	6	291459	107125	179041	71167	648875	774000	74084	400917	4453702	4426496	-27206	1	0
p16-step	clic-validation-021	compact	4	24	25	3	50	22	83610	65846	8	5	316125	178958	299709	70750	865625	775083	71333	413125	4426496	4395420	-31076	1	0
p16-step	clic-validation-021	compact	5	25	26	6	14	95	77298	85639	6	11	294208	272792	499417	73792	1140292	852458	82875	516959	4395420	4353928	-41492	1	0
p16-step	clic-validation-021	compact	6	26	27	0	79	46	73479	62072	6	7	321959	261875	483834	73083	1140792	947041	83959	500167	4353928	4327910	-26018	1	0
p16-step	clic-validation-021	compact	7	27	28	1	114	85	69816	64292	7	4	335291	133333	245334	75250	789333	922083	76584	466750	4327910	4301084	-26826	1	0
p16-step	clic-validation-021	compact	8	28	29	21	71	44	67086	55391	5	3	323500	123292	215041	71334	733291	896750	71583	481042	4301084	4276442	-24642	1	0
p16-step	clic-validation-021	compact	9	29	30	6	1	29	63799	60835	4	3	328125	98750	168542	73833	669292	931833	73208	543833	4276442	4259888	-16554	1	0
p16-step	clic-validation-021	compact	10	30	31	12	115	69	59181	62708	4	2	403917	103167	160541	83125	750875	1035417	83375	635250	4259888	4250036	-9852	1	0
p16-step	clic-validation-021	compact	11	31	32	2	2	40	58086	48860	2	3	380792	83458	122500	85250	672083	994000	79375	536625	4250036	4245614	-4422	1	0
p16-step	clic-validation-021	compact	12	32	33	10	107	89	54778	41010	1	3	390375	48292	62042	73666	574416	973042	73416	530250	4245614	4239344	-6270	1	0
p16-step	clic-validation-021	compact	13	33	34	5	19	16	54097	38266	2	6	358042	120000	197959	76250	752333	980667	76625	547834	4239344	4228630	-10714	1	0
p16-step	clic-validation-021	compact	14	34	35	21	76	91	53006	55231	7	3	359708	194833	296583	87792	939000	1154792	75833	594375	4228630	4214562	-14068	1	0
p16-step	clic-validation-021	compact	15	35	36	31	26	39	51426	46595	2	1	378833	42833	41042	78041	540791	1055833	76458	581541	4214562	4203928	-10634	1	0
p16-step	clic-validation-021	compact	16	36	37	24	8	22	48104	48362	3	2	397542	60541	86250	71084	615417	1040500	71709	591042	4203928	4190046	-13882	1	0
p16-step	clic-validation-021	compact	17	37	38	26	53	73	47925	27221	3	4	398208	139583	220042	87709	845666	1098458	75625	608459	4190046	4174546	-15500	1	0
p16-step	clic-validation-021	compact	18	38	39	2	2	0	47557	43531	1	1	391584	23500	3167	111333	529709	1114959	72709	631875	4174546	4169106	-5440	1	0
p16-step	clic-validation-021	compact	19	39	40	21	76	95	46575	44437	2	7	404959	128875	218667	70333	822917	1112125	72208	678416	4169106	4158980	-10126	1	0
p16-step	clic-validation-021	compact	20	40	41	7	102	47	46199	42132	6	1	404542	108541	182292	75458	770959	1148375	75916	652958	4158980	4145922	-13058	1	0
p16-step	clic-validation-021	compact	21	41	42	3	20	9	45991	39442	7	1	428250	88250	151959	72959	741500	1139375	71625	681625	4145922	4130796	-15126	1	0
p16-step	clic-validation-021	compact	22	42	43	33	3	32	45116	34703	5	1	582084	87916	133292	76583	879959	1165708	71958	689542	4130796	4120394	-10402	1	0
p16-step	clic-validation-021	compact	23	43	44	0	79	81	44727	31927	2	4	415333	102250	157625	70292	745500	1190666	82375	696709	4120394	4109118	-11276	1	0
p16-step	clic-validation-021	compact	24	44	45	26	53	46	40715	23111	2	1	424542	46792	44042	75333	590834	1276333	78708	737417	4109118	4100340	-8778	1	0
p16-step	clic-validation-021	compact	25	45	46	6	1	13	39679	30788	2	2	435125	53750	59250	80167	628334	1258750	113000	854125	4100340	4092532	-7808	1	0
p16-step	clic-validation-021	compact	26	46	47	12	78	54	38949	40183	2	1	479167	35625	32709	78625	626208	1410250	72375	803792	4092532	4085428	-7104	1	0
p16-step	clic-validation-021	compact	27	47	48	1	114	98	36521	41399	3	5	448958	91458	149542	80125	770125	1258292	75083	743042	4085428	4074276	-11152	1	0
p16-step	clic-validation-021	compact	28	48	49	34	71	91	36335	37738	1	2	445500	37833	35875	71792	591041	1249542	78000	787792	4074276	4070134	-4142	1	0
p16-step	clic-validation-021	compact	29	49	50	4	66	60	35189	31583	4	1	451292	79917	159541	85500	776500	1442208	77125	890042	4070134	4062740	-7394	1	0
p16-step	clic-validation-021	compact	30	50	51	43	81	75	34220	27717	2	2	486542	64917	82083	76375	710083	1329583	72958	803458	4062740	4057644	-5096	1	0
p16-step	clic-validation-021	compact	31	51	52	39	86	127	34214	36090	4	3	476791	98792	152542	71708	799958	1322250	72125	805292	4057644	4050204	-7440	1	0
p16-step	clic-validation-021	compact	32	52	53	33	4	16	34209	27923	4	1	478667	63750	94000	71459	707959	1393209	85042	1094000	4050204	4042376	-7828	1	0
p16-step	clic-validation-021	compact	33	53	54	7	115	77	34045	36632	5	3	522791	120125	199083	74625	916750	1373792	74417	866333	4042376	4038420	-3956	1	0
p16-step	clic-validation-021	compact	34	54	55	23	121	33	33920	32700	3	2	499792	63125	91292	76667	731042	1347416	73583	883500	4038420	4030258	-8162	1	0
p16-step	clic-validation-021	compact	35	55	56	0	83	79	33544	31503	1	2	504042	38584	36417	77292	656458	1424208	87000	1017917	4030258	4026644	-3614	1	0
p16-step	clic-validation-021	compact	36	56	57	25	109	41	32028	34896	5	4	577000	143333	252292	84083	1056750	1543375	89458	933708	4026644	4021562	-5082	1	0
p16-step	clic-validation-021	compact	37	57	58	8	64	48	31951	26399	3	1	527083	58583	73042	73209	732041	1470417	90042	893708	4021562	4014992	-6570	1	0
p16-step	clic-validation-021	compact	38	58	59	7	115	102	30065	14970	2	2	519250	52166	66959	73417	711875	1496041	75292	988458	4014992	4010314	-4678	1	0
p16-step	clic-validation-021	compact	39	59	60	32	106	89	29954	16076	2	1	535666	34708	33375	78208	682083	1437000	76958	914916	4010314	4006568	-3746	1	0
p16-step	clic-validation-021	compact	40	60	61	5	19	5	29883	34839	1	1	525167	19709	3334	72916	621250	1454125	74041	926917	4006568	4002214	-4354	1	0
p16-step	clic-validation-021	compact	41	61	62	3	50	23	29191	21731	3	4	531375	88292	128750	73542	822042	1470000	114083	1101083	4002214	3997822	-4392	1	0
p16-step	clic-validation-021	compact	42	62	63	39	95	43	27500	30144	1	3	562708	53209	66708	81791	764458	1606333	73084	1049708	3997822	3994156	-3666	1	0
p16-step	clic-validation-021	compact	43	63	64	4	66	55	27189	21489	2	2	534416	60292	74708	72750	742250	1465250	81416	988625	3994156	3989238	-4918	1	0
p16	clic-validation-021	low-latency	7834368	35	2042	4011125	7668226	147420	922042	94125	42958	256041	239125	240666	21083	234542	1959	9863	9863	9863	9863	243460	38548924	4818616	4818636	13	38377021	4797128	4797148	13	38038667	4754834	4754854	13	36900749	4612594	4612614	16	5339060	4693378	R	Split	Split	4612614	4cd6279297fda3e1	3	1	1	1
p16-step	clic-validation-021	low-latency	1	13	14	4	5	3	317459	221676	2	1	147959	33709	33459	22250	237459	236042	22250	236625	4754854	4700124	-54730	1	0
p16-step	clic-validation-021	low-latency	2	14	15	3	12	10	288923	178464	1	2	141167	45708	42458	20416	249875	238583	23042	255666	4700124	4664590	-35534	1	0
p16-step	clic-validation-021	low-latency	3	15	16	1	32	8	248667	293178	3	3	147791	88458	143667	20250	400250	340500	28125	336209	4664590	4612614	-51976	1	0
p16	clic-validation-022	compact	9445376	160	3875	5098166	9326994	338240	3439542	409916	127792	431083	333208	1338250	121625	483666	7042	26010	26010	26010	26010	566912	44705480	5588185	5588206	23	45306647	5663331	5663352	18	41738692	5217337	5217358	23	36563903	4570488	4570508	64	6415554	5628196	R	Split	Split	4570508	2024ec242051ec40	41	1	1	1
p16-step	clic-validation-022	compact	1	23	24	19	90	95	105130	102097	5	6	340375	158291	297833	99209	895791	1347042	98416	455834	5217358	5138222	-79136	1	0
p16-step	clic-validation-022	compact	2	24	25	7	52	81	93202	85777	13	4	331000	224750	458042	99291	1113208	1366333	89542	419000	5138222	5069760	-68462	1	0
p16-step	clic-validation-022	compact	3	25	26	0	77	33	86908	61615	8	4	317584	196958	359916	88709	963250	1324375	91833	429666	5069760	5024766	-44994	1	0
p16-step	clic-validation-022	compact	4	26	27	23	158	95	84838	76221	2	3	323750	67584	96958	89500	577875	1483250	101625	516125	5024766	5010722	-14044	1	0
p16-step	clic-validation-022	compact	5	27	28	2	147	88	79341	55228	10	20	412917	466208	905917	95750	1880917	1458250	100875	512333	5010722	4968770	-41952	1	0
p16-step	clic-validation-022	compact	6	28	29	3	123	11	73503	52635	5	1	350791	98125	156083	86250	691375	1511583	104541	522917	4968770	4960162	-8608	1	0
p16-step	clic-validation-022	compact	7	29	30	6	98	38	69202	56499	1	5	373750	91250	146541	95958	707667	1597458	100959	571875	4960162	4951864	-8298	1	0
p16-step	clic-validation-022	compact	8	30	31	11	17	2	66398	62686	5	4	392084	151542	274708	99416	917917	1631875	99125	561833	4951864	4932512	-19352	1	0
p16-step	clic-validation-022	compact	9	31	32	19	143	90	63534	57462	18	3	480000	291416	536458	102000	1409916	1606417	99792	606792	4932512	4917638	-14874	1	0
p16-step	clic-validation-022	compact	10	32	33	19	143	48	63514	52546	12	7	381958	257167	439084	92875	1171250	1636500	102667	602083	4917638	4903452	-14186	1	0
p16-step	clic-validation-022	compact	11	33	34	3	123	86	62526	46641	3	2	388542	80083	115334	91625	675667	1601417	99459	569375	4903452	4887930	-15522	1	0
