
running 1 test
measurement	encode	2	low-latency	clic-validation-000	91395292	12192768	8259942	205e5806964e04fc
measurement	encode	2	low-latency	clic-validation-001	64131375	9437184	6309214	ba19efae1920b5b5
measurement	encode	2	low-latency	clic-validation-002	59429292	9437184	5942826	af8571cc2446a9be
measurement	encode	2	low-latency	clic-validation-003	61369667	9437184	6126922	7d6a58d075d31a26
measurement	encode	2	low-latency	clic-validation-004	67436625	9437184	5437070	2dc381d95ce7a611
measurement	encode	2	low-latency	clic-validation-005	63293375	9437184	5390698	2221ba24f8b7e39a
measurement	encode	2	low-latency	clic-validation-006	69435208	9437184	5209140	09cead9651c5fb23
measurement	encode	2	low-latency	clic-validation-007	84492000	12192768	8112576	4bc674812323efaf
measurement	encode	2	low-latency	clic-validation-008	54201000	7902720	4391630	9c8d110f84c6ab0f
measurement	encode	2	low-latency	clic-validation-009	51937458	7902720	5114026	cd11260673851ac2
measurement	encode	2	low-latency	clic-validation-010	45794458	6441528	4032212	b3f35799b19cb083
measurement	encode	2	low-latency	clic-validation-011	19822542	3011904	2023660	0dee869344112095
measurement	encode	2	low-latency	clic-validation-012	58069000	7990272	5008486	c8a6ca1f27fee40c
measurement	encode	2	low-latency	clic-validation-013	54978875	7990272	5153972	d0fd577c198f05ca
measurement	encode	2	low-latency	clic-validation-014	54235875	7990272	5386808	2f0e2ce078dfa0e0
measurement	encode	2	low-latency	clic-validation-015	51923042	7990272	5684412	e4114154d23303f0
measurement	encode	2	low-latency	clic-validation-016	56969125	7990272	4701704	709af32520817fe5
measurement	encode	2	low-latency	clic-validation-017	89578167	12192768	6719656	00d466397d9cf7a6
measurement	encode	2	low-latency	clic-validation-018	57107834	7990272	5118420	eb054bdbdfb3c853
measurement	encode	2	low-latency	clic-validation-019	54757917	7990272	5108948	fc80d328d4116136
measurement	encode	2	low-latency	clic-validation-020	58274583	9445376	6430820	a70878ccda5dadb3
measurement	encode	2	low-latency	clic-validation-021	58390792	7834368	4693378	eeacf5658ce6dae5
measurement	encode	2	low-latency	clic-validation-022	61370000	9445376	5628318	f1df5dd2f587a11e
measurement	encode	2	low-latency	clic-validation-023	63186875	9445376	5979252	86417f977d44787c
measurement	encode	2	low-latency	clic-validation-024	82988708	12192768	7363364	382bb2aa62af6523
measurement	encode	2	low-latency	clic-validation-025	81565833	12192768	8063140	7e0fa761ed6d5c04
measurement	encode	2	low-latency	clic-validation-026	84643584	12451840	8349358	10688eb18b045ed4
measurement	encode	2	low-latency	clic-validation-027	84959083	11968000	7076126	08c61a1a756bc696
measurement	encode	2	low-latency	clic-validation-028	82667792	11968000	7360348	3288c8c84e053dd9
