
running 1 test
phase_a	id	profile	width	height	pixels	tokens	literals	copies	caches	blocks	signature_differences	assignment_differences	ordered_groups	exact_groups	ordered_candidate_bytes	exact_candidate_bytes	candidate_byte_delta	ordered_product_bytes	exact_product_bytes	product_byte_delta	ordered_candidate_ns	exact_candidate_ns	ordered_product_ns	exact_product_ns	ordered_plan_ns	initialization_ns	update_ns	signature_cluster_ns	merge_ns	update_count	merge_updates	storage_bytes
phase_a	clic-validation-054	low-latency	1518	2024	3072432	2978804	2952755	26049	0	48	31	36	16	16	7334782	7100988	-233794	7334782	7100988	-233794	75858208	37048917	95448167	56770917	37323166	6625	8442125	96375	31417	11863118	12985	201408
phase_a	clic-validation-055	compact	2024	1518	3072432	3006434	2991399	15035	0	192	103	172	19	17	7806344	7555114	-251230	7806344	7555114	-251230	73455458	38654000	92528125	58133458	33516500	3666	8374875	375792	119792	11995666	39261	402816
phase_a	clic-validation-055	low-latency	2024	1518	3072432	3006434	2991399	15035	0	48	34	35	16	13	7568426	7685310	116884	7568426	7685310	116884	71716959	37074208	91123667	56216958	33178375	1833	8358666	96209	38541	11995666	14498	201408
phase_a	clic-validation-056	compact	1632	1224	1997568	1994393	1993391	1002	0	130	98	103	30	27	5090268	5019018	-71250	5090268	5019018	-71250	49198000	26445417	60731583	37591084	22374791	2666	5462167	263542	89291	7975568	40563	272740
phase_a	clic-validation-056	low-latency	1632	1224	1997568	1994393	1993391	1002	0	35	28	31	16	15	5167842	5101444	-66398	5167842	5101444	-66398	47674583	24450750	59549041	36307167	21914042	1458	5348208	70875	25167	7975568	13394	146860
phase_a	clic-validation-057	compact	1224	1632	1997568	1993709	1992348	1361	0	130	87	115	38	26	5021628	5070320	48692	5021628	5070320	48692	52404542	26657583	64102583	38237375	25588250	2625	5495458	265416	91542	7972114	35771	272740
phase_a	clic-validation-057	low-latency	1224	1632	1997568	1993709	1992348	1361	0	35	24	34	16	13	5152288	5144894	-7394	5152288	5144894	-7394	51323125	24775167	62983042	37128416	25347458	1416	5422792	69958	25625	7972114	12235	146860
phase_a	clic-validation-058	compact	1632	1224	1997568	1952755	1938072	14683	0	130	74	125	30	24	4943622	4984464	40842	4943622	4984464	40842	49016375	25275666	61614167	38106375	23009584	2500	5543625	267417	76750	7781654	35588	272740
phase_a	clic-validation-058	low-latency	1632	1224	1997568	1952755	1938072	14683	0	35	23	35	15	10	4935030	5051728	116698	4935030	5051728	116698	47879416	23849042	60795708	37052542	22263042	1375	5477625	69041	22375	7781654	12188	146860
phase_a	clic-validation-059	compact	1632	1224	1997568	1502206	1496688	5518	0	130	77	122	24	21	3595402	3587922	-7480	3595402	3587922	-7480	39214833	19986250	50217917	31015500	19208917	2333	4295625	255875	85833	5997788	23644	272740
phase_a	clic-validation-059	low-latency	1632	1224	1997568	1502206	1496688	5518	0	35	25	32	15	14	3675422	3630358	-45064	3675422	3630358	-45064	38655417	19067208	49777625	29881208	18909958	1291	4136458	69792	25000	5997788	9036	146860
phase_a	clic-validation-060	compact	1224	1632	1997568	1870671	1852650	18021	0	130	90	116	24	17	4515910	4505564	-10346	4515910	4505564	-10346	49139250	25166250	60348500	37353625	24745166	15833	5266166	256417	79084	7446642	31637	272740
phase_a	clic-validation-060	low-latency	1224	1632	1997568	1870671	1852650	18021	0	35	29	33	11	10	4575774	4560074	-15700	4575774	4560074	-15700	47260375	23476083	59471750	35857500	22919042	1417	5306417	72500	22750	7446642	10298	146860
phase_a	clic-validation-061	compact	2048	1363	2791424	2774823	2773842	981	0	176	111	128	29	21	7438600	7432266	-6334	7438600	7432266	-6334	59445459	35008208	75107375	50500000	23016417	3292	7679709	363500	132292	11097330	57283	369248
phase_a	clic-validation-061	low-latency	2048	1363	2791424	2774823	2773842	981	0	48	33	34	16	12	7429254	7499150	69896	7429254	7499150	69896	58405667	33078708	73969250	48502959	22769416	1875	7471417	97917	41584	11097330	20392	201408
phase_a	clic-validation-062	compact	2048	1339	2742272	2400137	2389122	11015	0	176	107	139	32	25	6121602	6082810	-38792	6121602	6082810	-38792	61307041	30550500	78352166	46564875	29613166	4000	6738834	369709	121667	9578518	43054	369248
phase_a	clic-validation-062	low-latency	2048	1339	2742272	2400137	2389122	11015	0	48	28	30	15	11	6162162	6237708	75546	6162162	6237708	75546	59914000	28918917	75712750	46092375	29207083	2000	6715709	94334	32042	9578518	14785	201408
phase_a	clic-validation-063	compact	2048	1188	2433024	2410183	2406731	3452	0	160	132	150	51	32	6445414	6495158	49744	6445414	6495158	49744	60145291	31859500	74526750	45782417	27381708	3834	6686250	333792	95875	9633828	60169	335680
phase_a	clic-validation-063	low-latency	2048	1188	2433024	2410183	2406731	3452	0	40	31	32	16	15	6534318	6531214	-3104	6534318	6531214	-3104	58353459	29158208	73239166	43538084	27175583	1583	6565667	83750	28583	9633828	19128	167840
phase_a	clic-validation-064	compact	2048	1361	2787328	2756615	2752692	3923	0	176	153	162	63	42	7719328	7830392	111064	7719328	7830392	111064	62521250	34948292	78176583	50664833	24701792	3333	7560958	398792	141917	11018614	83335	369248
phase_a	clic-validation-064	low-latency	2048	1361	2787328	2756615	2752692	3923	0	48	45	43	16	16	7878280	7972894	94614	7878280	7972894	94614	60173416	31625042	75791750	47487584	24561834	1791	7389334	96542	37958	11018614	27064	201408
phase_a	clic-validation-065	compact	2048	1365	2795520	2793342	2792333	1009	0	176	99	133	24	14	6898214	6910974	12760	6898214	6910974	12760	67630791	35633584	83827083	52025041	30310000	3750	7774500	354500	99875	11171350	41960	369248
phase_a	clic-validation-065	low-latency	2048	1365	2795520	2793342	2792333	1009	0	48	32	32	12	7	6856728	7089072	232344	6856728	7089072	232344	66088792	33761291	82262750	50270791	30065000	1833	7421333	94709	29167	11171350	14767	201408
phase_a	clic-validation-066	compact	1632	915	1493280	1388170	1363043	25127	0	104	68	97	26	15	3437954	3517224	79270	3437954	3517224	79270	35172292	18698125	46041042	28467334	16526125	1875	4111000	217416	67875	5502426	28749	218192
phase_a	clic-validation-066	low-latency	1632	915	1493280	1388170	1363043	25127	0	28	21	27	16	7	3463560	3619340	155780	3463560	3619340	155780	34520042	17112542	44426167	26730500	16177041	1375	4036500	63041	20542	5502426	11195	117488
phase_a	clic-validation-067	compact	2048	1361	2787328	2702705	2689865	12840	0	176	146	173	47	49	7149540	7147452	-2088	7149540	7147452	-2088	67242791	37075625	83806083	53700875	30778334	3625	7419708	376542	123833	10785140	63064	369248
phase_a	clic-validation-067	low-latency	2048	1361	2787328	2702705	2689865	12840	0	48	43	45	16	16	7399782	7352182	-47600	7399782	7352182	-47600	65827333	32804167	82626833	49226541	30329708	2042	7462458	105084	37000	10785140	21803	201408
phase_a	clic-validation-068	compact	2048	1365	2795520	2755369	2746686	8683	0	176	122	157	42	26	7005466	7214844	209378	7005466	7214844	209378	65553042	35917000	82502375	52911042	28226833	3334	7657834	354292	121250	11004110	52520	369248
phase_a	clic-validation-068	low-latency	2048	1365	2795520	2755369	2746686	8683	0	48	38	44	16	16	7198452	7227704	29252	7198452	7227704	29252	63698541	33359959	80641083	50042875	28159791	1875	7478750	96458	38166	11004110	19082	201408
phase_a	clic-validation-069	compact	2048	1360	2785280	2734065	2722969	11096	0	176	71	104	12	13	6211560	6184396	-27164	6211560	6184396	-27164	65697292	33848792	82065000	50139791	30101000	4208	7696458	343125	104583	10914068	27675	369248
phase_a	clic-validation-069	low-latency	2048	1360	2785280	2734065	2722969	11096	0	48	23	29	12	9	6218740	6272848	54108	6218740	6272848	54108	65095625	32407333	81729292	48704208	30012125	2042	7657334	96583	30500	10914068	10137	201408
phase_a	clic-validation-070	compact	2048	1365	2795520	2791502	2789914	1588	0	176	125	155	27	31	7163008	7087362	-75646	7163008	7087362	-75646	65678125	35772583	82673833	52149041	28754875	3375	7607125	366958	120667	11162832	56229	369248
phase_a	clic-validation-070	low-latency	2048	1365	2795520	2791502	2789914	1588	0	48	32	43	16	16	7230868	7214744	-16124	7230868	7214744	-16124	64519667	33665125	80310792	49662375	28505125	1917	7628959	96083	34125	11162832	18948	201408
phase_a	clic-validation-071	compact	1500	844	1266000	1265710	1265575	135	0	84	55	57	18	15	3221288	3222954	1666	3221288	3222954	1666	28878417	16187833	36372000	23118416	12156875	1500	3461125	164708	54125	5062570	23802	176232
phase_a	clic-validation-071	low-latency	1500	844	1266000	1265710	1265575	135	0	24	16	16	10	8	3213510	3216572	3062	3213510	3216572	3062	28353750	15520625	35743458	22874917	12124166	1625	3451292	53000	18416	5062570	8163	100704
phase_a	clic-validation-072	compact	1945	1292	2512940	2412087	2379578	32509	0	176	118	161	28	27	5618140	5699400	81260	5618140	5699400	81260	63638083	31785375	80150500	48383042	32131542	3333	6914209	377958	104500	9583330	31503	369248
phase_a	clic-validation-072	low-latency	1945	1292	2512940	2412087	2379578	32509	0	48	35	44	16	16	5704026	5749108	45082	5704026	5749108	45082	62784458	30478833	78949417	47200834	31467000	2125	6900916	96917	31916	9583330	11397	201408
phase_a	clic-validation-073	compact	2040	1360	2774400	2594153	2551875	42278	0	176	95	99	38	29	7178514	7169086	-9428	7178514	7169086	-9428	69185208	34499500	87520500	52679959	34327042	3500	7659042	354708	110459	10292056	56728	369248
phase_a	clic-validation-073	low-latency	2040	1360	2774400	2594153	2551875	42278	0	48	27	31	14	8	7211752	7278398	66646	7211752	7278398	66646	68161875	32413208	85993417	48956250	33814541	2083	7745542	104375	33833	10292056	19964	201408
phase_a	clic-validation-074	compact	1750	1166	2040500	2040453	2040430	23	0	140	55	56	18	7	5322948	5401416	78468	5322948	5401416	78468	48689333	23514458	62129667	36099167	21985916	2584	5518167	284583	89792	8161766	25890	293720
phase_a	clic-validation-074	low-latency	1750	1166	2040500	2040453	2040430	23	0	35	13	13	8	2	5084390	5503852	419462	5084390	5503852	419462	49654083	22981292	61104291	34870000	22239875	1916	5821667	77000	24625	8161766	8927	146860
phase_a	clic-validation-075	compact	2048	1370	2805760	2804823	2804425	398	0	176	140	155	26	18	7194564	7151560	-43004	7194564	7151560	-43004	67595792	35803458	83742625	51723583	30683333	6584	7711125	353625	109709	11218496	54973	369248
phase_a	clic-validation-075	low-latency	2048	1370	2805760	2804823	2804425	398	0	48	41	40	16	11	7239090	7182162	-56928	7239090	7182162	-56928	65923917	33754458	82144583	49605791	30329541	1917	7427625	99583	32750	11218496	18378	201408
phase_a	clic-validation-076	compact	2048	1365	2795520	2763033	2752237	10796	0	176	118	153	27	23	6453086	6472554	19468	6453086	6472554	19468	69633875	35679791	87002709	53042334	33157416	3750	7750541	369541	98750	11030540	29053	369248
phase_a	clic-validation-076	low-latency	2048	1365	2795520	2763033	2752237	10796	0	48	36	43	16	15	6423696	6519914	96218	6423696	6519914	96218	68637375	33573625	85644209	50791375	32308917	1602250	7683583	97416	38000	11030540	10812	201408
phase_a	clic-validation-077	compact	2048	1365	2795520	2344425	2257998	86427	0	176	86	128	25	16	5599902	5652182	52280	5599902	5652182	52280	64952875	32100709	84754500	52205541	33700167	4125	7408917	345292	102958	9204846	30357	369248
phase_a	clic-validation-077	low-latency	2048	1365	2795520	2344425	2257998	86427	0	48	25	38	16	11	5607562	5707980	100418	5607562	5707980	100418	64403166	30362042	83482792	50264542	33831375	3292	7460792	99750	30625	9204846	11701	201408
phase_a	clic-validation-078	compact	1936	1220	2361920	2308609	2292800	15809	0	160	133	151	32	27	5704512	5831124	126612	5704512	5831124	126612	56946542	31096875	72098458	46372750	26657666	3292	6479417	346083	96041	9202818	48342	335680
phase_a	clic-validation-078	low-latency	1936	1220	2361920	2308609	2292800	15809	0	40	38	38	16	13	5829980	5862690	32710	5829980	5862690	32710	56377000	28149500	70880667	42867625	26590709	2000	6723166	94833	27333	9202818	15071	167840
phase_a	clic-validation-079	compact	1145	1725	1975125	1839602	1824663	14939	0	126	70	116	24	19	4473714	4487412	13698	4473714	4487412	13698	42372375	24298333	53761208	35547958	17912458	2500	5131333	251333	90334	7328530	31503	264348
phase_a	clic-validation-079	low-latency	1145	1725	1975125	1839602	1824663	14939	0	35	26	34	14	12	4555170	4546048	-9122	4555170	4546048	-9122	41589458	23476458	53310375	34802000	17684500	1500	5208208	69708	26500	7328530	10926	146860
phase_a	clic-validation-080	compact	2048	1365	2795520	2786287	2782192	4095	0	176	122	131	21	15	6574580	6443326	-131254	6574580	6443326	-131254	76227334	36589791	91968209	53251292	39061875	3542	7719667	344750	105125	11136958	31471	369248
phase_a	clic-validation-080	low-latency	2048	1365	2795520	2786287	2782192	4095	0	48	35	35	12	8	6602440	6626232	23792	6602440	6626232	23792	73701125	33516375	90496000	50902875	37718542	2000	7406625	94542	27250	11136958	11704	201408
phase_a	clic-validation-081	compact	2048	1365	2795520	2515907	2480316	35591	0	176	82	92	19	15	5779970	5800622	20652	5779970	5800622	20652	63826125	32685458	80783667	49998917	30666875	3333	7533292	346084	99375	9992446	25852	369248
phase_a	clic-validation-081	low-latency	2048	1365	2795520	2515907	2480316	35591	0	48	31	35	15	10	5682374	5892314	209940	5682374	5892314	209940	62306500	30872042	79573291	48018667	30237625	2000	7246833	101667	29166	9992446	9976	201408
phase_a	clic-validation-082	compact	960	640	614400	614373	614361	12	0	40	34	32	14	9	1512228	1513734	1506	1512228	1513734	1506	13513625	8392750	17376000	11880375	5329375	750	1683917	77708	25250	2457468	12522	83920
phase_a	clic-validation-082	low-latency	960	640	614400	614373	614361	12	0	12	9	9	7	7	1515288	1515130	-158	1515288	1515130	-158	13325958	7781750	16681375	11311667	5252250	916	1659417	23667	9542	2457468	4089	50352
phase_a	clic-validation-083	compact	2048	1365	2795520	2794803	2794465	338	0	176	112	138	27	25	6906868	6797340	-109528	6906868	6797340	-109528	67936584	35766916	83845667	51953917	30573833	3458	7621375	353208	117875	11178536	39994	369248
phase_a	clic-validation-083	low-latency	2048	1365	2795520	2794803	2794465	338	0	48	32	40	16	15	6884388	6828492	-55896	6884388	6828492	-55896	66425458	34269709	82220042	49952250	30184292	2042	7612875	100834	32709	11178536	14279	201408
phase_a	clic-validation-084	compact	2048	1365	2795520	2342241	2273285	68956	0	176	76	90	35	23	5985856	6076320	90464	5985856	6076320	90464	59668500	31994250	77518250	49515917	27332833	3458	7219959	347833	115000	9231052	38519	369248
phase_a	clic-validation-084	low-latency	2048	1365	2795520	2342241	2273285	68956	0	48	23	32	16	11	6003064	6087628	84564	6003064	6087628	84564	58095792	30572500	76157542	48159750	27666667	2791	7283458	95084	35625	9231052	14344	201408
phase_a	clic-validation-085	compact	1158	772	893976	867129	864457	2672	0	70	54	66	21	16	1935310	1942834	7524	1935310	1942834	7524	22181167	11649583	28750083	17137459	10385167	1166	2511208	137750	42542	3463172	16527	146860
phase_a	clic-validation-085	low-latency	1158	772	893976	867129	864457	2672	0	20	16	19	11	11	1954892	1985876	30984	1954892	1985876	30984	21550167	10928500	27088916	16185417	10273875	709	2411500	39791	14125	3463172	5180	83920
phase_a	clic-validation-086	compact	2048	1366	2797568	2783224	2778170	5054	0	176	119	135	37	28	6780836	6973766	192930	6780836	6973766	192930	68209917	35643209	85124416	52078958	31792042	3333	7608583	361833	109459	11122788	35659	369248
phase_a	clic-validation-086	low-latency	2048	1366	2797568	2783224	2778170	5054	0	48	33	39	16	16	6923612	7111960	188348	6923612	7111960	188348	67416667	34301416	83694875	49887958	31494625	2500	7533833	97083	33125	11122788	13136	201408
phase_a	clic-validation-087	compact	960	604	579840	542546	531885	10661	0	40	25	31	14	8	1235750	1244174	8424	1235750	1244174	8424	13863333	7314292	17793708	11260750	6537167	542	1548250	85666	24959	2148862	10917	83920
phase_a	clic-validation-087	low-latency	960	604	579840	542546	531885	10661	0	12	8	8	5	5	1252050	1238624	-13426	1252050	1238624	-13426	13358667	6809250	17128208	10719416	6422750	541	1558917	23792	9208	2148862	3941	50352
phase_a	clic-validation-088	compact	1440	900	1296000	1265012	1259058	5954	0	96	78	85	26	26	3237528	3204430	-33098	3237528	3204430	-33098	28024291	16986917	37370916	24448958	11423750	1750	3591083	195250	76125	5048140	29778	201408
phase_a	clic-validation-088	low-latency	1440	900	1296000	1265012	1259058	5954	0	24	20	21	13	11	3293512	3286238	-7274	3293512	3286238	-7274	27591500	15379833	35448000	23083958	11208792	875	3628750	47708	19458	5048140	10237	100704
phase_a	clic-validation-089	compact	1922	1281	2462082	2450881	2446627	4254	0	176	126	129	29	28	6517422	6499406	-18016	6517422	6499406	-18016	56313042	31125541	70567875	45625958	23736541	3417	6695416	368041	116958	9795016	52918	369248
phase_a	clic-validation-089	low-latency	1922	1281	2462082	2450881	2446627	4254	0	48	32	31	16	15	6529714	6515664	-14050	6529714	6515664	-14050	54125208	29374708	69309833	43774917	23509208	1958	6655250	97500	38833	9795016	17544	201408
phase_a	clic-validation-090	compact	2048	1365	2795520	2540892	2508824	32068	0	176	117	165	28	28	6442454	6525430	82976	6442454	6525430	82976	67343750	33255084	85404792	50732958	33545541	3500	7298500	366209	116458	10099432	40808	369248
phase_a	clic-validation-090	low-latency	2048	1365	2795520	2540892	2508824	32068	0	48	37	34	16	15	6588194	6699018	110824	6588194	6699018	110824	65906875	30859334	83794041	48498042	33118334	1792	7225667	96667	34958	10099432	16321	201408
phase_a	clic-validation-091	compact	512	384	196608	191107	189230	1877	0	12	7	10	7	7	457864	459144	1280	457864	459144	1280	5090125	2685750	6567250	4018500	2451625	750	533667	23542	10583	760674	3648	25176
phase_a	clic-validation-091	low-latency	512	384	196608	191107	189230	1877	0	4	3	4	3	3	486686	493614	6928	486686	493614	6928	4833833	2448417	6037209	3657292	2374583	4041	549000	8167	5416	760674	1626	16784
phase_a	clic-validation-092	compact	2048	1365	2795520	2716130	2695646	20484	0	176	105	164	23	24	6816046	6789430	-26616	6816046	6789430	-26616	69809666	36121792	86925958	53434000	33739667	3375	7635208	353000	109125	10823552	41651	369248
phase_a	clic-validation-092	low-latency	2048	1365	2795520	2716130	2695646	20484	0	48	29	31	15	10	6821520	6765716	-55804	6821520	6765716	-55804	68378500	33117750	85875083	50349584	33177083	1875	7550958	94458	28667	10823552	14193	201408
phase_a	clic-validation-093	compact	1542	1028	1585176	1559747	1552369	7378	0	117	65	85	20	17	3572272	3580656	8384	3572272	3580656	8384	43196375	20235541	52805042	30599167	22482583	2083	4333500	237417	67125	6224232	19343	245466
phase_a	clic-validation-093	low-latency	1542	1028	1585176	1559747	1552369	7378	0	35	26	32	13	11	3597412	3680640	83228	3597412	3680640	83228	42524375	18787458	52181542	28872750	22393167	1333	4258333	72666	22125	6224232	7514	146860
phase_a	clic-validation-094	compact	2048	1367	2799616	2436619	2358281	78338	0	176	122	157	35	29	5988924	6029658	40734	5988924	6029658	40734	60482333	33541042	79153208	52170375	27430292	3125	7598709	353459	109000	9589800	42604	369248
phase_a	clic-validation-094	low-latency	2048	1367	2799616	2436619	2358281	78338	0	48	37	46	16	16	6119372	6022062	-97310	6119372	6022062	-97310	58992583	32073666	77407500	50902083	27194584	1750	7610250	100333	34542	9589800	15042	201408
phase_a	clic-validation-095	compact	1264	790	998560	991343	989433	1910	0	70	52	62	27	21	2710854	2702912	-7942	2710854	2702912	-7942	23963834	13495125	29985125	19435583	10508750	1291	2715375	153209	53958	3961552	28211	146860
phase_a	clic-validation-095	low-latency	1264	790	998560	991343	989433	1910	0	20	15	16	13	13	2736452	2735016	-1436	2736452	2735016	-1436	23448875	12198333	29054625	18246292	10385542	667	2711542	40000	17708	3961552	9376	83920
phase_a	clic-validation-096	compact	720	439	316080	315707	315688	19	0	24	20	20	11	9	794174	787268	-6906	794174	787268	-6906	7079750	4311709	8928708	6103666	2641667	3375	844792	47459	22209	1262790	8078	50352
phase_a	clic-validation-096	low-latency	720	439	316080	315707	315688	19	0	6	5	5	5	3	797744	810194	12450	797744	810194	12450	6743458	3944667	8586708	5640750	2589334	583	849500	12542	6042	1262790	2468	25176
test encoder::product_benchmark_tests::product_validation_reproducer has been running for over 60 seconds
phase_a	clic-validation-097	compact	2048	1033	2115584	2066784	2053462	13322	0	144	78	119	17	12	4853630	4875936	22306	4853630	4875936	22306	55038833	26130958	68815333	39425375	28047750	2625	5770000	296458	76750	8240492	22090	302112
phase_a	clic-validation-097	low-latency	2048	1033	2115584	2066784	2053462	13322	0	40	21	37	14	8	4881750	4984448	102698	4881750	4984448	102698	54635083	25588667	67976792	38863875	27759042	1500	5746750	80625	25042	8240492	8356	167840
phase_a	clic-validation-098	compact	2048	1366	2797568	2691656	2685359	6297	0	176	160	165	50	27	7500734	7538324	37590	7500734	7538324	37590	61047208	36072375	76486334	51380250	24044541	3292	7431667	351792	121959	10754030	81096	369248
phase_a	clic-validation-098	low-latency	2048	1366	2797568	2691656	2685359	6297	0	48	45	44	16	11	7582970	7646604	63634	7582970	7646604	63634	58934417	32565083	74131167	48230209	23775875	1875	7396833	95209	31542	10754030	25980	201408
phase_a	clic-validation-099	compact	1848	1224	2261952	1566751	1481601	85150	0	150	84	88	28	22	3909204	3927002	17798	3909204	3927002	17798	41445917	23369833	55366500	37267875	19513917	2709	5477042	310416	95542	6096704	47545	314700
phase_a	clic-validation-099	low-latency	1848	1224	2261952	1566751	1481601	85150	0	40	26	25	12	10	3924250	3953972	29722	3924250	3953972	29722	40566458	22167167	54633541	36218542	19315792	1542	5345459	78792	25125	6096704	14696	167840
phase_a	clic-validation-100	compact	1988	1325	2634100	2614863	2606746	8117	0	176	72	159	30	24	5764820	6261310	496490	5764820	6261310	496490	55072500	34093666	71885458	50706125	21318375	3458	7198417	359834	97167	10443218	29646	369248
phase_a	clic-validation-100	low-latency	1988	1325	2634100	2614863	2606746	8117	0	48	24	44	16	14	6078404	6298552	220148	6078404	6298552	220148	53472125	32362875	69537042	49532500	20520000	1667	7050667	100500	31959	10443218	11066	201408
phase_a	clic-validation-101	compact	2048	1365	2795520	2671657	2637500	34157	0	176	110	138	26	24	6502912	6572492	69580	6502912	6572492	69580	67476833	33970959	84993375	51794750	32170666	3208	7638667	363917	98916	10618314	43263	369248
phase_a	clic-validation-101	low-latency	2048	1365	2795520	2671657	2637500	34157	0	48	37	41	15	11	6552670	6527338	-25332	6552670	6527338	-25332	66452375	31969917	84069291	50530583	33398167	2250	7539083	94792	30166	10618314	14913	201408
test encoder::product_benchmark_tests::product_validation_reproducer ... ok

test result: ok. 1 passed; 0 failed; 0 ignored; 0 measured; 37 filtered out; finished in 62.70s

